payment_id,ride_id,user_id,payment_method,amount,payment_status,transaction_id,payment_time,created_at
254,254,9454,cash,14.36,completed,TXN-000254-2715,2024-02-05 19:23:00,2024-02-05 19:23:00
255,255,5944,google_pay,44.04,completed,TXN-000255-9738,2024-09-14 07:51:00,2024-09-14 07:51:00
256,256,3301,debit_card,51.79,completed,TXN-000256-9963,2024-09-05 18:44:00,2024-09-05 18:44:00
257,257,4188,apple_pay,52.44,completed,TXN-000257-3265,2024-06-27 04:21:00,2024-06-27 04:21:00
258,258,8650,credit_card,50.64,completed,TXN-000258-3549,2024-09-09 00:18:00,2024-09-09 00:18:00
259,259,8664,credit_card,37.25,completed,TXN-000259-1069,2024-03-02 05:05:00,2024-03-02 05:05:00
260,260,2707,cash,47.91,completed,TXN-000260-7465,2024-12-22 08:47:00,2024-12-22 08:47:00
261,261,4501,google_pay,52.16,completed,TXN-000261-8735,2024-05-07 15:42:00,2024-05-07 15:42:00
262,262,9342,cash,0.0,failed,TXN-000262-2325,2024-08-18 15:13:00,2024-08-18 15:13:00
263,263,7068,google_pay,11.26,completed,TXN-000263-3404,2024-06-14 17:45:00,2024-06-14 17:45:00
264,264,6642,cash,57.26,completed,TXN-000264-3160,2024-08-27 19:19:00,2024-08-27 19:19:00
265,265,6760,apple_pay,91.9,completed,TXN-000265-4120,2024-07-20 22:44:00,2024-07-20 22:44:00
266,266,6725,debit_card,22.43,completed,TXN-000266-2159,2024-02-29 06:19:00,2024-02-29 06:19:00
267,267,3700,credit_card,18.13,completed,TXN-000267-8380,2024-04-30 00:42:00,2024-04-30 00:42:00
268,268,7582,credit_card,81.17,completed,TXN-000268-8285,2024-09-05 06:50:00,2024-09-05 06:50:00
269,269,3202,google_pay,32.9,completed,TXN-000269-4779,2024-02-11 07:50:00,2024-02-11 07:50:00
270,270,7382,credit_card,67.89,completed,TXN-000270-4910,2024-09-16 03:42:00,2024-09-16 03:42:00
271,271,7096,cash,27.41,completed,TXN-000271-5879,2024-05-17 08:49:00,2024-05-17 08:49:00
272,272,6187,google_pay,26.24,completed,TXN-000272-4054,2024-04-24 18:09:00,2024-04-24 18:09:00
273,273,8815,cash,22.29,completed,TXN-000273-6025,2024-11-02 06:47:00,2024-11-02 06:47:00
274,274,6482,cash,63.87,completed,TXN-000274-3437,2024-03-04 06:18:00,2024-03-04 06:18:00
275,275,9048,debit_card,57.47,completed,TXN-000275-4006,2024-09-11 12:12:00,2024-09-11 12:12:00
276,276,4497,cash,56.5,completed,TXN-000276-7697,2024-05-25 23:40:00,2024-05-25 23:40:00
277,277,2841,debit_card,50.62,completed,TXN-000277-8940,2024-02-19 05:24:00,2024-02-19 05:24:00
278,278,7371,apple_pay,35.99,completed,TXN-000278-1332,2024-03-27 15:16:00,2024-03-27 15:16:00
279,279,5156,credit_card,40.04,completed,TXN-000279-1010,2024-10-18 17:32:00,2024-10-18 17:32:00
280,280,5173,cash,91.53,completed,TXN-000280-9980,2024-09-16 08:11:00,2024-09-16 08:11:00
281,281,3286,apple_pay,37.84,completed,TXN-000281-3039,2024-08-18 23:36:00,2024-08-18 23:36:00
282,282,5099,google_pay,8.14,completed,TXN-000282-5177,2024-12-14 21:44:00,2024-12-14 21:44:00
283,283,9821,debit_card,11.99,completed,TXN-000283-7258,2024-01-20 02:42:00,2024-01-20 02:42:00
284,284,5250,google_pay,18.94,completed,TXN-000284-9085,2024-10-27 13:39:00,2024-10-27 13:39:00
285,285,8429,credit_card,37.62,completed,TXN-000285-9990,2024-02-13 06:53:00,2024-02-13 06:53:00
286,286,5988,cash,32.21,completed,TXN-000286-6566,2024-10-15 04:23:00,2024-10-15 04:23:00
287,287,5695,credit_card,45.52,completed,TXN-000287-5215,2024-09-24 05:11:00,2024-09-24 05:11:00
288,288,3746,google_pay,16.74,completed,TXN-000288-7805,2024-06-10 21:56:00,2024-06-10 21:56:00
289,289,3757,cash,51.99,completed,TXN-000289-5863,2024-04-20 08:04:00,2024-04-20 08:04:00
290,290,8901,google_pay,73.7,completed,TXN-000290-4723,2024-03-14 23:18:00,2024-03-14 23:18:00
291,291,8296,google_pay,96.38,completed,TXN-000291-2439,2024-05-23 12:46:00,2024-05-23 12:46:00
292,292,7715,credit_card,45.33,completed,TXN-000292-5141,2024-07-20 18:21:00,2024-07-20 18:21:00
293,293,7460,cash,11.14,completed,TXN-000293-1203,2024-01-05 15:27:00,2024-01-05 15:27:00
294,294,3797,cash,26.04,completed,TXN-000294-6991,2024-09-07 07:45:00,2024-09-07 07:45:00
295,295,3613,google_pay,20.58,completed,TXN-000295-9056,2024-02-25 21:13:00,2024-02-25 21:13:00
296,296,8629,google_pay,61.14,completed,TXN-000296-4585,2024-11-25 08:46:00,2024-11-25 08:46:00
297,297,5362,google_pay,19.6,completed,TXN-000297-8724,2024-08-30 11:53:00,2024-08-30 11:53:00
298,298,4515,debit_card,5.0,completed,TXN-000298-5362,2024-06-12 22:48:00,2024-06-12 22:48:00
299,299,7412,debit_card,27.21,completed,TXN-000299-6854,2024-02-15 06:07:00,2024-02-15 06:07:00
300,300,4709,debit_card,52.53,completed,TXN-000300-6277,2024-01-28 10:29:00,2024-01-28 10:29:00
301,301,9509,cash,58.85,completed,TXN-000301-8702,2024-01-29 08:05:00,2024-01-29 08:05:00
302,302,8251,debit_card,15.79,completed,TXN-000302-6649,2024-06-03 04:13:00,2024-06-03 04:13:00
303,303,7662,google_pay,40.26,completed,TXN-000303-5030,2024-06-14 15:34:00,2024-06-14 15:34:00
304,304,3032,cash,43.29,completed,TXN-000304-8387,2024-01-20 16:26:00,2024-01-20 16:26:00
305,305,8512,apple_pay,54.16,completed,TXN-000305-4540,2024-02-28 10:05:00,2024-02-28 10:05:00
306,306,9240,cash,38.81,completed,TXN-000306-4124,2024-04-28 15:18:00,2024-04-28 15:18:00
307,307,5280,debit_card,51.41,completed,TXN-000307-3821,2024-03-23 22:55:00,2024-03-23 22:55:00
308,308,7571,cash,55.65,completed,TXN-000308-9261,2024-08-31 22:32:00,2024-08-31 22:32:00
309,309,5311,credit_card,39.44,completed,TXN-000309-3106,2024-02-16 18:51:00,2024-02-16 18:51:00
310,310,6048,debit_card,32.82,completed,TXN-000310-1189,2024-06-25 18:24:00,2024-06-25 18:24:00
311,311,2755,google_pay,5.0,completed,TXN-000311-2272,2024-09-22 01:41:00,2024-09-22 01:41:00
312,312,6469,debit_card,90.55,completed,TXN-000312-9392,2024-09-05 01:11:00,2024-09-05 01:11:00
313,313,5921,credit_card,17.15,completed,TXN-000313-9875,2024-04-11 06:17:00,2024-04-11 06:17:00
314,314,8150,debit_card,15.01,completed,TXN-000314-2497,2024-03-09 08:37:00,2024-03-09 08:37:00
315,315,4278,google_pay,5.0,completed,TXN-000315-9620,2024-01-25 05:13:00,2024-01-25 05:13:00
316,316,4821,apple_pay,29.01,completed,TXN-000316-1594,2024-09-02 21:00:00,2024-09-02 21:00:00
317,317,3315,credit_card,12.21,completed,TXN-000317-4795,2024-11-16 02:23:00,2024-11-16 02:23:00
318,318,7876,apple_pay,13.31,completed,TXN-000318-1834,2024-02-10 23:22:00,2024-02-10 23:22:00
319,319,9702,credit_card,52.6,completed,TXN-000319-2950,2024-09-15 12:50:00,2024-09-15 12:50:00
320,320,7598,google_pay,25.87,completed,TXN-000320-1765,2024-03-31 14:10:00,2024-03-31 14:10:00
321,321,5569,apple_pay,19.35,completed,TXN-000321-4209,2024-09-14 18:11:00,2024-09-14 18:11:00
322,322,8941,google_pay,13.23,completed,TXN-000322-6490,2024-01-05 18:49:00,2024-01-05 18:49:00
323,323,5586,debit_card,54.6,completed,TXN-000323-5005,2024-11-04 11:51:00,2024-11-04 11:51:00
324,324,8314,google_pay,42.36,completed,TXN-000324-1122,2024-07-23 04:51:00,2024-07-23 04:51:00
325,325,6856,credit_card,9.65,completed,TXN-000325-4340,2024-01-13 11:31:00,2024-01-13 11:31:00
326,326,2621,cash,47.85,completed,TXN-000326-1639,2024-03-23 05:35:00,2024-03-23 05:35:00
327,327,7490,apple_pay,0.0,failed,TXN-000327-9485,2024-11-02 12:49:00,2024-11-02 12:49:00
328,328,8614,apple_pay,91.28,completed,TXN-000328-7103,2024-10-03 09:32:00,2024-10-03 09:32:00
329,329,9971,google_pay,18.96,completed,TXN-000329-9229,2024-04-08 15:40:00,2024-04-08 15:40:00
330,330,9726,credit_card,55.87,completed,TXN-000330-7302,2024-08-24 21:39:00,2024-08-24 21:39:00
331,331,9075,cash,48.19,completed,TXN-000331-5057,2024-08-18 09:02:00,2024-08-18 09:02:00
332,332,4887,credit_card,51.55,completed,TXN-000332-8761,2024-03-07 09:55:00,2024-03-07 09:55:00
333,333,8334,credit_card,0.0,failed,TXN-000333-7548,2024-06-13 09:37:00,2024-06-13 09:37:00
334,334,3592,debit_card,54.46,completed,TXN-000334-1822,2024-09-29 11:26:00,2024-09-29 11:26:00
335,335,3214,debit_card,17.86,completed,TXN-000335-8387,2024-03-18 14:03:00,2024-03-18 14:03:00
336,336,3753,cash,77.13,completed,TXN-000336-1135,2024-09-03 23:11:00,2024-09-03 23:11:00
337,337,5281,google_pay,15.86,completed,TXN-000337-4218,2024-04-19 17:03:00,2024-04-19 17:03:00
338,338,6506,credit_card,5.0,completed,TXN-000338-2086,2024-04-20 18:53:00,2024-04-20 18:53:00
339,339,7507,credit_card,48.84,completed,TXN-000339-5042,2024-08-01 05:40:00,2024-08-01 05:40:00
340,340,2656,apple_pay,0.0,failed,TXN-000340-4498,2024-03-18 08:42:00,2024-03-18 08:42:00
341,341,4149,apple_pay,11.37,completed,TXN-000341-3899,2024-10-16 06:08:00,2024-10-16 06:08:00
342,342,3308,apple_pay,37.75,completed,TXN-000342-6513,2024-04-12 09:13:00,2024-04-12 09:13:00
343,343,3013,apple_pay,108.84,completed,TXN-000343-9183,2024-08-07 11:43:00,2024-08-07 11:43:00
344,344,4935,cash,12.14,completed,TXN-000344-4472,2024-04-19 12:52:00,2024-04-19 12:52:00
345,345,4584,google_pay,0.0,failed,TXN-000345-7996,2024-02-19 00:14:00,2024-02-19 00:14:00
346,346,3617,cash,21.14,completed,TXN-000346-1145,2024-09-12 09:12:00,2024-09-12 09:12:00
347,347,9711,apple_pay,84.67,completed,TXN-000347-9083,2024-10-11 05:53:00,2024-10-11 05:53:00
348,348,4996,debit_card,65.62,completed,TXN-000348-8010,2024-03-29 16:49:00,2024-03-29 16:49:00
349,349,4724,cash,12.32,completed,TXN-000349-4392,2024-02-12 10:25:00,2024-02-12 10:25:00
350,350,9933,google_pay,17.88,completed,TXN-000350-6199,2024-03-15 04:16:00,2024-03-15 04:16:00
351,351,9038,debit_card,59.88,completed,TXN-000351-6721,2024-02-11 06:49:00,2024-02-11 06:49:00
352,352,3669,apple_pay,53.0,completed,TXN-000352-5503,2024-06-17 19:26:00,2024-06-17 19:26:00
353,353,5102,debit_card,101.11,completed,TXN-000353-3483,2024-12-04 00:07:00,2024-12-04 00:07:00
354,354,9201,credit_card,92.93,completed,TXN-000354-8719,2024-10-07 12:33:00,2024-10-07 12:33:00
355,355,5922,google_pay,43.01,completed,TXN-000355-3007,2024-04-04 20:54:00,2024-04-04 20:54:00
356,356,5918,cash,5.0,completed,TXN-000356-9880,2024-10-01 20:46:00,2024-10-01 20:46:00
357,357,9624,cash,27.36,completed,TXN-000357-2977,2024-08-02 17:17:00,2024-08-02 17:17:00
358,358,7588,debit_card,34.31,completed,TXN-000358-7097,2024-05-22 00:47:00,2024-05-22 00:47:00
359,359,4231,google_pay,80.42,completed,TXN-000359-5883,2024-01-22 02:44:00,2024-01-22 02:44:00
360,360,8906,debit_card,8.5,completed,TXN-000360-1735,2024-08-20 00:23:00,2024-08-20 00:23:00
361,361,9122,debit_card,24.45,completed,TXN-000361-9796,2024-08-13 06:27:00,2024-08-13 06:27:00
362,362,9282,cash,38.22,completed,TXN-000362-5225,2024-03-13 17:46:00,2024-03-13 17:46:00
363,363,4052,debit_card,13.75,completed,TXN-000363-1098,2024-01-15 17:14:00,2024-01-15 17:14:00
364,364,5622,credit_card,15.11,completed,TXN-000364-6740,2024-10-17 23:27:00,2024-10-17 23:27:00
365,365,5548,cash,7.77,completed,TXN-000365-2601,2024-10-27 22:54:00,2024-10-27 22:54:00
366,366,5249,google_pay,19.57,completed,TXN-000366-3316,2024-08-04 01:53:00,2024-08-04 01:53:00
367,367,5224,apple_pay,21.6,completed,TXN-000367-5141,2024-08-04 01:27:00,2024-08-04 01:27:00
368,368,4858,credit_card,51.58,completed,TXN-000368-9403,2024-05-09 23:53:00,2024-05-09 23:53:00
369,369,8273,credit_card,50.49,completed,TXN-000369-9337,2024-04-13 07:00:00,2024-04-13 07:00:00
370,370,3667,google_pay,54.41,completed,TXN-000370-7037,2024-06-25 17:41:00,2024-06-25 17:41:00
371,371,7574,google_pay,38.16,completed,TXN-000371-5328,2024-10-13 00:27:00,2024-10-13 00:27:00
372,372,6151,debit_card,86.97,completed,TXN-000372-9380,2024-07-07 13:48:00,2024-07-07 13:48:00
373,373,3260,cash,33.81,completed,TXN-000373-3674,2024-09-16 13:46:00,2024-09-16 13:46:00
374,374,2553,cash,5.0,completed,TXN-000374-9809,2024-10-14 05:43:00,2024-10-14 05:43:00
375,375,3054,apple_pay,15.73,completed,TXN-000375-4764,2024-10-01 15:49:00,2024-10-01 15:49:00
376,376,9019,apple_pay,13.54,completed,TXN-000376-1449,2024-02-21 15:42:00,2024-02-21 15:42:00
377,377,4648,debit_card,0.0,failed,TXN-000377-5622,2024-06-23 05:31:00,2024-06-23 05:31:00
378,378,7070,google_pay,98.59,completed,TXN-000378-1827,2024-04-08 07:01:00,2024-04-08 07:01:00
379,379,9338,cash,57.98,completed,TXN-000379-8153,2024-09-13 12:05:00,2024-09-13 12:05:00
380,380,5097,google_pay,5.0,completed,TXN-000380-2669,2024-08-25 20:29:00,2024-08-25 20:29:00
381,381,9128,apple_pay,42.87,completed,TXN-000381-2192,2024-07-10 20:34:00,2024-07-10 20:34:00
382,382,8350,debit_card,48.96,completed,TXN-000382-6339,2024-12-21 08:26:00,2024-12-21 08:26:00
383,383,4596,cash,62.89,completed,TXN-000383-7643,2024-07-02 10:31:00,2024-07-02 10:31:00
384,384,3630,google_pay,29.82,completed,TXN-000384-4725,2024-05-01 12:40:00,2024-05-01 12:40:00
385,385,7911,credit_card,25.01,completed,TXN-000385-8256,2024-03-25 01:36:00,2024-03-25 01:36:00
386,386,7657,google_pay,70.56,completed,TXN-000386-1515,2024-02-11 12:39:00,2024-02-11 12:39:00
387,387,8182,google_pay,51.34,completed,TXN-000387-8867,2024-05-24 23:19:00,2024-05-24 23:19:00
388,388,6316,cash,45.25,completed,TXN-000388-9074,2024-01-08 08:00:00,2024-01-08 08:00:00
389,389,4188,cash,49.52,completed,TXN-000389-9745,2024-01-27 08:44:00,2024-01-27 08:44:00
390,390,6034,google_pay,15.57,completed,TXN-000390-6371,2024-05-23 05:57:00,2024-05-23 05:57:00
391,391,8404,debit_card,33.18,completed,TXN-000391-7414,2024-06-18 21:43:00,2024-06-18 21:43:00
392,392,8957,credit_card,11.1,completed,TXN-000392-2510,2024-11-12 13:42:00,2024-11-12 13:42:00
393,393,6879,credit_card,15.05,completed,TXN-000393-7487,2024-07-24 16:54:00,2024-07-24 16:54:00
394,394,3797,google_pay,33.66,completed,TXN-000394-1971,2024-06-12 07:22:00,2024-06-12 07:22:00
395,395,3971,cash,40.88,completed,TXN-000395-1313,2024-04-30 15:05:00,2024-04-30 15:05:00
396,396,6456,debit_card,42.63,completed,TXN-000396-5223,2024-08-13 09:57:00,2024-08-13 09:57:00
397,397,6363,cash,36.72,completed,TXN-000397-4113,2024-02-28 00:48:00,2024-02-28 00:48:00
398,398,6158,credit_card,16.41,completed,TXN-000398-5382,2024-09-15 20:07:00,2024-09-15 20:07:00
399,399,4198,google_pay,24.82,completed,TXN-000399-7127,2024-01-06 19:51:00,2024-01-06 19:51:00
400,400,3545,credit_card,84.63,completed,TXN-000400-9575,2024-06-06 05:21:00,2024-06-06 05:21:00
401,401,2896,google_pay,53.69,completed,TXN-000401-3791,2024-06-08 08:47:00,2024-06-08 08:47:00
402,402,3098,debit_card,55.09,completed,TXN-000402-1578,2024-12-16 14:51:00,2024-12-16 14:51:00
403,403,2960,debit_card,31.57,completed,TXN-000403-3226,2024-05-12 18:42:00,2024-05-12 18:42:00
404,404,9747,debit_card,5.0,completed,TXN-000404-8184,2024-12-17 21:54:00,2024-12-17 21:54:00
405,405,9938,debit_card,60.26,completed,TXN-000405-7517,2024-11-06 01:04:00,2024-11-06 01:04:00
406,406,4650,apple_pay,0.0,failed,TXN-000406-6113,2024-12-07 21:39:00,2024-12-07 21:39:00
407,407,4481,apple_pay,40.88,completed,TXN-000407-8851,2024-12-14 13:15:00,2024-12-14 13:15:00
408,408,7056,apple_pay,51.76,completed,TXN-000408-8077,2024-04-22 19:04:00,2024-04-22 19:04:00
409,409,8834,google_pay,56.56,completed,TXN-000409-2208,2024-11-20 08:50:00,2024-11-20 08:50:00
410,410,9421,debit_card,35.0,completed,TXN-000410-5878,2024-02-16 02:58:00,2024-02-16 02:58:00
411,411,7107,debit_card,56.84,completed,TXN-000411-1435,2024-12-25 23:50:00,2024-12-25 23:50:00
412,412,6390,cash,31.6,completed,TXN-000412-9200,2024-03-15 10:02:00,2024-03-15 10:02:00
413,413,6369,apple_pay,90.1,completed,TXN-000413-9275,2024-09-23 12:00:00,2024-09-23 12:00:00
414,414,8859,debit_card,60.69,completed,TXN-000414-2424,2024-12-06 23:31:00,2024-12-06 23:31:00
415,415,9724,apple_pay,39.32,completed,TXN-000415-4235,2024-02-07 18:24:00,2024-02-07 18:24:00
416,416,9159,credit_card,20.33,completed,TXN-000416-5852,2024-12-21 18:34:00,2024-12-21 18:34:00
417,417,7739,cash,44.64,completed,TXN-000417-4977,2024-03-21 06:18:00,2024-03-21 06:18:00
418,418,3650,apple_pay,44.97,completed,TXN-000418-7035,2024-11-09 04:31:00,2024-11-09 04:31:00
419,419,3398,credit_card,31.06,completed,TXN-000419-5386,2024-08-11 22:29:00,2024-08-11 22:29:00
420,420,6579,debit_card,12.85,completed,TXN-000420-5800,2024-02-19 18:35:00,2024-02-19 18:35:00
421,421,7305,debit_card,49.83,completed,TXN-000421-1526,2024-10-07 04:31:00,2024-10-07 04:31:00
422,422,7438,cash,42.58,completed,TXN-000422-7144,2024-02-17 22:20:00,2024-02-17 22:20:00
423,423,2740,cash,35.21,completed,TXN-000423-6121,2024-01-13 21:19:00,2024-01-13 21:19:00
424,424,9236,apple_pay,37.55,completed,TXN-000424-2803,2024-11-13 03:10:00,2024-11-13 03:10:00
425,425,6244,cash,5.0,completed,TXN-000425-9060,2024-11-17 18:40:00,2024-11-17 18:40:00
426,426,4530,cash,37.6,completed,TXN-000426-4965,2024-04-21 18:23:00,2024-04-21 18:23:00
427,427,9554,google_pay,38.0,completed,TXN-000427-3881,2024-04-15 09:53:00,2024-04-15 09:53:00
428,428,2578,google_pay,19.71,completed,TXN-000428-3065,2024-02-25 00:26:00,2024-02-25 00:26:00
429,429,8012,debit_card,51.8,completed,TXN-000429-6684,2024-05-13 20:23:00,2024-05-13 20:23:00
430,430,9747,cash,6.23,completed,TXN-000430-2091,2024-03-23 11:55:00,2024-03-23 11:55:00
431,431,8505,apple_pay,9.77,completed,TXN-000431-3442,2024-10-28 11:49:00,2024-10-28 11:49:00
432,432,2959,cash,24.71,completed,TXN-000432-7730,2024-12-22 14:12:00,2024-12-22 14:12:00
433,433,8638,cash,58.47,completed,TXN-000433-2864,2024-12-10 18:48:00,2024-12-10 18:48:00
434,434,2621,cash,22.53,completed,TXN-000434-4517,2024-12-14 20:07:00,2024-12-14 20:07:00
435,435,6552,google_pay,50.96,completed,TXN-000435-7905,2024-10-15 06:16:00,2024-10-15 06:16:00
436,436,3178,credit_card,0.0,failed,TXN-000436-6124,2024-03-24 09:05:00,2024-03-24 09:05:00
437,437,7416,apple_pay,30.87,completed,TXN-000437-9003,2024-07-16 03:56:00,2024-07-16 03:56:00
438,438,2872,credit_card,11.72,completed,TXN-000438-6216,2024-11-02 07:10:00,2024-11-02 07:10:00
439,439,5567,credit_card,31.29,completed,TXN-000439-5693,2024-04-28 05:32:00,2024-04-28 05:32:00
440,440,4865,google_pay,5.0,completed,TXN-000440-4080,2024-04-23 21:33:00,2024-04-23 21:33:00
441,441,5551,debit_card,75.07,completed,TXN-000441-6296,2024-11-17 15:22:00,2024-11-17 15:22:00
442,442,8532,debit_card,19.52,completed,TXN-000442-9386,2024-10-15 03:27:00,2024-10-15 03:27:00
443,443,5838,apple_pay,54.01,completed,TXN-000443-5535,2024-07-27 05:58:00,2024-07-27 05:58:00
444,444,5877,apple_pay,15.74,completed,TXN-000444-4516,2024-09-08 15:13:00,2024-09-08 15:13:00
445,445,6176,google_pay,33.27,completed,TXN-000445-4036,2024-12-30 23:43:00,2024-12-30 23:43:00
446,446,3084,google_pay,40.89,completed,TXN-000446-3920,2024-07-14 15:23:00,2024-07-14 15:23:00
447,447,7711,debit_card,60.27,completed,TXN-000447-7515,2024-05-25 07:49:00,2024-05-25 07:49:00
448,448,9431,cash,90.58,completed,TXN-000448-9614,2024-05-30 02:48:00,2024-05-30 02:48:00
449,449,3427,apple_pay,28.9,completed,TXN-000449-2110,2024-09-12 21:17:00,2024-09-12 21:17:00
450,450,3008,cash,47.17,completed,TXN-000450-4103,2024-02-21 10:47:00,2024-02-21 10:47:00
451,451,5729,cash,11.12,completed,TXN-000451-3412,2024-03-22 19:06:00,2024-03-22 19:06:00
452,452,4653,apple_pay,5.0,completed,TXN-000452-1974,2024-07-11 04:57:00,2024-07-11 04:57:00
453,453,9535,google_pay,31.25,completed,TXN-000453-1418,2024-05-04 01:05:00,2024-05-04 01:05:00
454,454,8400,cash,53.51,completed,TXN-000454-8650,2024-08-30 02:14:00,2024-08-30 02:14:00
455,455,7672,apple_pay,112.17,completed,TXN-000455-1085,2024-06-02 10:49:00,2024-06-02 10:49:00
456,456,4777,apple_pay,35.36,completed,TXN-000456-2969,2024-03-12 03:46:00,2024-03-12 03:46:00
457,457,3954,cash,12.67,completed,TXN-000457-1091,2024-09-09 02:04:00,2024-09-09 02:04:00
458,458,5840,credit_card,73.25,completed,TXN-000458-5883,2024-03-10 18:39:00,2024-03-10 18:39:00
459,459,8269,google_pay,11.84,completed,TXN-000459-3016,2024-10-13 12:34:00,2024-10-13 12:34:00
460,460,6644,cash,15.93,completed,TXN-000460-6035,2024-07-02 19:10:00,2024-07-02 19:10:00
461,461,3375,cash,93.3,completed,TXN-000461-4917,2024-04-22 14:39:00,2024-04-22 14:39:00
462,462,8897,apple_pay,48.12,completed,TXN-000462-4042,2024-03-30 18:30:00,2024-03-30 18:30:00
463,463,5840,google_pay,56.28,completed,TXN-000463-3660,2024-04-03 07:46:00,2024-04-03 07:46:00
464,464,6958,credit_card,6.17,completed,TXN-000464-6542,2024-04-12 03:50:00,2024-04-12 03:50:00
465,465,9112,google_pay,0.0,failed,TXN-000465-6279,2024-09-15 09:02:00,2024-09-15 09:02:00
466,466,8348,debit_card,96.97,completed,TXN-000466-4495,2024-07-18 01:52:00,2024-07-18 01:52:00
467,467,5320,debit_card,16.96,completed,TXN-000467-6683,2024-05-12 11:45:00,2024-05-12 11:45:00
468,468,8944,credit_card,21.42,completed,TXN-000468-5588,2024-02-20 19:19:00,2024-02-20 19:19:00
469,469,4824,credit_card,23.73,completed,TXN-000469-8694,2024-01-05 01:51:00,2024-01-05 01:51:00
470,470,5714,apple_pay,63.9,completed,TXN-000470-6437,2024-05-16 20:04:00,2024-05-16 20:04:00
471,471,8396,apple_pay,28.91,completed,TXN-000471-9305,2024-07-24 19:29:00,2024-07-24 19:29:00
472,472,2556,google_pay,28.62,completed,TXN-000472-9947,2024-05-24 16:46:00,2024-05-24 16:46:00
473,473,8433,cash,33.1,completed,TXN-000473-1767,2024-05-16 05:42:00,2024-05-16 05:42:00
