rating_id,ride_id,rider_id,driver_id,rating,comment,rated_at,created_at
277,277,2841,667,5,"Excellent driving, pleasant conversation.",2024-02-19 06:03:00,2024-02-19 06:03:00
278,278,7371,2254,5,Great driver and smooth ride!,2024-03-27 15:53:00,2024-03-27 15:53:00
279,279,5156,1485,5,"Excellent driving, pleasant conversation.",2024-10-18 17:56:00,2024-10-18 17:56:00
280,280,5173,1029,4,Pleasant trip.,2024-09-16 08:45:00,2024-09-16 08:45:00
281,281,3286,215,3,Car could have been cleaner.,2024-08-18 23:52:00,2024-08-18 23:52:00
282,282,5099,847,2,Late pickup.,2024-12-14 21:56:00,2024-12-14 21:56:00
283,283,9821,1775,5,Great driver and smooth ride!,2024-01-20 03:00:00,2024-01-20 03:00:00
284,284,5250,1109,5,Quick pickup and very safe driving.,2024-10-27 13:58:00,2024-10-27 13:58:00
285,285,8429,2050,5,Best ride of the week!,2024-02-13 07:28:00,2024-02-13 07:28:00
286,286,5988,836,2,Air conditioning wasn't working.,2024-10-15 04:49:00,2024-10-15 04:49:00
287,287,5695,1133,5,Best ride of the week!,2024-09-24 05:19:00,2024-09-24 05:19:00
288,288,3746,1986,5,Quick pickup and very safe driving.,2024-06-10 22:07:00,2024-06-10 22:07:00
289,289,3757,2135,5,Quick pickup and very safe driving.,2024-04-20 08:44:00,2024-04-20 08:44:00
290,290,8901,1465,5,Best ride of the week!,2024-03-14 23:31:00,2024-03-14 23:31:00
291,291,8296,2048,5,Very polite and clean vehicle.,2024-05-23 13:08:00,2024-05-23 13:08:00
292,292,7715,1638,3,Car could have been cleaner.,2024-07-20 18:39:00,2024-07-20 18:39:00
293,293,7460,33,3,Car could have been cleaner.,2024-01-05 15:36:00,2024-01-05 15:36:00
294,294,3797,68,4,"Good ride overall, arrived safely.",2024-09-07 08:28:00,2024-09-07 08:28:00
295,295,3613,1064,5,"Excellent driving, pleasant conversation.",2024-02-25 21:53:00,2024-02-25 21:53:00
296,296,8629,393,5,Best ride of the week!,2024-11-25 09:15:00,2024-11-25 09:15:00
297,297,5362,574,3,Car could have been cleaner.,2024-08-30 11:59:00,2024-08-30 11:59:00
298,298,4515,7,2,Ride was cancelled.,2024-06-12 23:24:00,2024-06-12 23:24:00
299,299,7412,810,4,"Car was very clean, slight delay due to traffic.",2024-02-15 06:46:00,2024-02-15 06:46:00
300,300,4709,866,5,"Excellent driving, pleasant conversation.",2024-01-28 10:53:00,2024-01-28 10:53:00
301,301,9509,1285,4,Pleasant trip.,2024-01-29 08:47:00,2024-01-29 08:47:00
302,302,8251,1473,5,Great driver and smooth ride!,2024-06-03 04:22:00,2024-06-03 04:22:00
303,303,7662,225,4,Pleasant trip.,2024-06-14 16:08:00,2024-06-14 16:08:00
304,304,3032,2146,5,Very polite and clean vehicle.,2024-01-20 16:50:00,2024-01-20 16:50:00
305,305,8512,335,3,"Average experience, driver was okay.",2024-02-28 10:43:00,2024-02-28 10:43:00
306,306,9240,583,5,"Excellent driving, pleasant conversation.",2024-04-28 15:42:00,2024-04-28 15:42:00
307,307,5280,1845,4,"Decent driver, took a good route.",2024-03-23 23:37:00,2024-03-23 23:37:00
308,308,7571,889,5,"Excellent driving, pleasant conversation.",2024-08-31 22:59:00,2024-08-31 22:59:00
309,309,5311,1794,4,"Good ride overall, arrived safely.",2024-02-16 19:30:00,2024-02-16 19:30:00
310,310,6048,1845,4,"Good ride overall, arrived safely.",2024-06-25 18:44:00,2024-06-25 18:44:00
311,311,2755,2133,1,Ride was cancelled.,2024-09-22 01:51:00,2024-09-22 01:51:00
312,312,6469,1807,5,Quick pickup and very safe driving.,2024-09-05 01:51:00,2024-09-05 01:51:00
313,313,5921,458,5,"Excellent driving, pleasant conversation.",2024-04-11 06:49:00,2024-04-11 06:49:00
314,314,8150,209,3,Car could have been cleaner.,2024-03-09 08:58:00,2024-03-09 08:58:00
315,315,4278,2224,3,Ride was cancelled.,2024-01-25 05:21:00,2024-01-25 05:21:00
316,316,4821,1773,5,"Excellent driving, pleasant conversation.",2024-09-02 21:29:00,2024-09-02 21:29:00
317,317,3315,607,2,Driver was somewhat distracted.,2024-11-16 02:58:00,2024-11-16 02:58:00
318,318,7876,2386,3,Car could have been cleaner.,2024-02-10 23:39:00,2024-02-10 23:39:00
319,319,9702,1730,4,"Decent driver, took a good route.",2024-09-15 13:04:00,2024-09-15 13:04:00
320,320,7598,118,4,"Car was very clean, slight delay due to traffic.",2024-03-31 14:49:00,2024-03-31 14:49:00
321,321,5569,12,5,"Excellent driving, pleasant conversation.",2024-09-14 18:16:00,2024-09-14 18:16:00
322,322,8941,1423,4,"Car was very clean, slight delay due to traffic.",2024-01-05 19:04:00,2024-01-05 19:04:00
323,323,5586,1362,5,"Excellent driving, pleasant conversation.",2024-11-04 12:08:00,2024-11-04 12:08:00
324,324,8314,544,5,Very polite and clean vehicle.,2024-07-23 05:27:00,2024-07-23 05:27:00
325,325,6856,1326,5,Best ride of the week!,2024-01-13 11:53:00,2024-01-13 11:53:00
326,326,2621,1276,1,Will not ride again.,2024-03-23 05:44:00,2024-03-23 05:44:00
327,327,7490,1508,1,Ride was cancelled.,2024-11-02 13:06:00,2024-11-02 13:06:00
328,328,8614,1708,3,"Average experience, driver was okay.",2024-10-03 09:40:00,2024-10-03 09:40:00
329,329,9971,564,4,"Decent driver, took a good route.",2024-04-08 16:13:00,2024-04-08 16:13:00
330,330,9726,1867,4,Pleasant trip.,2024-08-24 22:06:00,2024-08-24 22:06:00
331,331,9075,1830,4,"Car was very clean, slight delay due to traffic.",2024-08-18 09:28:00,2024-08-18 09:28:00
332,332,4887,1370,5,Quick pickup and very safe driving.,2024-03-07 10:23:00,2024-03-07 10:23:00
333,333,8334,449,2,Ride was cancelled.,2024-06-13 10:09:00,2024-06-13 10:09:00
334,334,3592,101,4,Pleasant trip.,2024-09-29 12:10:00,2024-09-29 12:10:00
335,335,3214,1476,5,Quick pickup and very safe driving.,2024-03-18 14:39:00,2024-03-18 14:39:00
336,336,3753,788,4,"Car was very clean, slight delay due to traffic.",2024-09-03 23:39:00,2024-09-03 23:39:00
337,337,5281,2485,5,Great driver and smooth ride!,2024-04-19 17:35:00,2024-04-19 17:35:00
338,338,6506,537,1,Ride was cancelled.,2024-04-20 19:07:00,2024-04-20 19:07:00
339,339,7507,1893,4,Pleasant trip.,2024-08-01 05:51:00,2024-08-01 05:51:00
340,340,2656,1725,1,Ride was cancelled.,2024-03-18 08:55:00,2024-03-18 08:55:00
341,341,4149,129,5,Quick pickup and very safe driving.,2024-10-16 06:50:00,2024-10-16 06:50:00
342,342,3308,573,4,"Car was very clean, slight delay due to traffic.",2024-04-12 09:29:00,2024-04-12 09:29:00
343,343,3013,822,5,Best ride of the week!,2024-08-07 12:09:00,2024-08-07 12:09:00
344,344,4935,48,5,"Excellent driving, pleasant conversation.",2024-04-19 13:34:00,2024-04-19 13:34:00
345,345,4584,1613,3,Ride was cancelled.,2024-02-19 00:23:00,2024-02-19 00:23:00
346,346,3617,909,5,Great driver and smooth ride!,2024-09-12 09:45:00,2024-09-12 09:45:00
347,347,9711,33,4,Pleasant trip.,2024-10-11 06:17:00,2024-10-11 06:17:00
348,348,4996,1128,5,"Excellent driving, pleasant conversation.",2024-03-29 17:14:00,2024-03-29 17:14:00
349,349,4724,817,4,Pleasant trip.,2024-02-12 11:10:00,2024-02-12 11:10:00
350,350,9933,1118,5,Great driver and smooth ride!,2024-03-15 04:24:00,2024-03-15 04:24:00
351,351,9038,117,4,"Car was very clean, slight delay due to traffic.",2024-02-11 06:53:00,2024-02-11 06:53:00
352,352,3669,2196,5,Great driver and smooth ride!,2024-06-17 19:52:00,2024-06-17 19:52:00
353,353,5102,2156,5,Great driver and smooth ride!,2024-12-04 00:28:00,2024-12-04 00:28:00
354,354,9201,1572,4,Pleasant trip.,2024-10-07 12:43:00,2024-10-07 12:43:00
355,355,5922,2045,2,Air conditioning wasn't working.,2024-04-04 21:29:00,2024-04-04 21:29:00
356,356,5918,443,3,Ride was cancelled.,2024-10-01 21:14:00,2024-10-01 21:14:00
357,357,9624,1904,3,Car could have been cleaner.,2024-08-02 17:57:00,2024-08-02 17:57:00
358,358,7588,1599,5,Very polite and clean vehicle.,2024-05-22 01:15:00,2024-05-22 01:15:00
359,359,4231,2177,5,Best ride of the week!,2024-01-22 03:05:00,2024-01-22 03:05:00
360,360,8906,1002,4,Pleasant trip.,2024-08-20 01:03:00,2024-08-20 01:03:00
361,361,9122,1597,5,Very polite and clean vehicle.,2024-08-13 06:39:00,2024-08-13 06:39:00
362,362,9282,910,2,Air conditioning wasn't working.,2024-03-13 18:27:00,2024-03-13 18:27:00
363,363,4052,1349,5,Great driver and smooth ride!,2024-01-15 17:30:00,2024-01-15 17:30:00
364,364,5622,575,5,Great driver and smooth ride!,2024-10-17 23:43:00,2024-10-17 23:43:00
365,365,5548,577,4,Pleasant trip.,2024-10-27 23:21:00,2024-10-27 23:21:00
366,366,5249,1919,5,Very polite and clean vehicle.,2024-08-04 02:27:00,2024-08-04 02:27:00
367,367,5224,1367,5,"Excellent driving, pleasant conversation.",2024-08-04 01:46:00,2024-08-04 01:46:00
368,368,4858,1223,4,"Decent driver, took a good route.",2024-05-09 23:59:00,2024-05-09 23:59:00
369,369,8273,568,5,Quick pickup and very safe driving.,2024-04-13 07:08:00,2024-04-13 07:08:00
370,370,3667,567,5,Great driver and smooth ride!,2024-06-25 17:53:00,2024-06-25 17:53:00
371,371,7574,742,5,Great driver and smooth ride!,2024-10-13 01:07:00,2024-10-13 01:07:00
372,372,6151,1491,5,Very polite and clean vehicle.,2024-07-07 14:32:00,2024-07-07 14:32:00
373,373,3260,478,5,Great driver and smooth ride!,2024-09-16 14:28:00,2024-09-16 14:28:00
374,374,2553,2109,1,Ride was cancelled.,2024-10-14 06:18:00,2024-10-14 06:18:00
375,375,3054,1149,5,Best ride of the week!,2024-10-01 16:04:00,2024-10-01 16:04:00
376,376,9019,1117,4,"Car was very clean, slight delay due to traffic.",2024-02-21 16:21:00,2024-02-21 16:21:00
377,377,4648,2056,1,Ride was cancelled.,2024-06-23 05:55:00,2024-06-23 05:55:00
378,378,7070,1599,5,"Excellent driving, pleasant conversation.",2024-04-08 07:28:00,2024-04-08 07:28:00
379,379,9338,1534,5,Best ride of the week!,2024-09-13 12:48:00,2024-09-13 12:48:00
380,380,5097,1713,3,Ride was cancelled.,2024-08-25 20:49:00,2024-08-25 20:49:00
381,381,9128,901,4,"Car was very clean, slight delay due to traffic.",2024-07-10 20:54:00,2024-07-10 20:54:00
382,382,8350,1117,5,Very polite and clean vehicle.,2024-12-21 08:39:00,2024-12-21 08:39:00
383,383,4596,1265,5,Very polite and clean vehicle.,2024-07-02 10:49:00,2024-07-02 10:49:00
384,384,3630,686,5,Great driver and smooth ride!,2024-05-01 13:13:00,2024-05-01 13:13:00
385,385,7911,613,5,Great driver and smooth ride!,2024-03-25 01:38:00,2024-03-25 01:38:00
386,386,7657,1225,5,"Excellent driving, pleasant conversation.",2024-02-11 13:02:00,2024-02-11 13:02:00
387,387,8182,1352,2,Air conditioning wasn't working.,2024-05-24 23:28:00,2024-05-24 23:28:00
388,388,6316,1269,2,Driver was somewhat distracted.,2024-01-08 08:18:00,2024-01-08 08:18:00
389,389,4188,581,2,Air conditioning wasn't working.,2024-01-27 09:06:00,2024-01-27 09:06:00
390,390,6034,1962,4,"Decent driver, took a good route.",2024-05-23 06:27:00,2024-05-23 06:27:00
391,391,8404,1748,4,"Car was very clean, slight delay due to traffic.",2024-06-18 22:03:00,2024-06-18 22:03:00
392,392,8957,1388,5,Best ride of the week!,2024-11-12 13:51:00,2024-11-12 13:51:00
393,393,6879,711,5,Best ride of the week!,2024-07-24 17:36:00,2024-07-24 17:36:00
394,394,3797,679,5,Great driver and smooth ride!,2024-06-12 07:34:00,2024-06-12 07:34:00
395,395,3971,1139,2,Driver was somewhat distracted.,2024-04-30 15:24:00,2024-04-30 15:24:00
396,396,6456,2296,3,"Average experience, driver was okay.",2024-08-13 10:32:00,2024-08-13 10:32:00
397,397,6363,225,5,Very polite and clean vehicle.,2024-02-28 01:27:00,2024-02-28 01:27:00
398,398,6158,1231,5,Quick pickup and very safe driving.,2024-09-15 20:35:00,2024-09-15 20:35:00
399,399,4198,958,5,Great driver and smooth ride!,2024-01-06 20:00:00,2024-01-06 20:00:00
400,400,3545,1848,5,"Excellent driving, pleasant conversation.",2024-06-06 05:51:00,2024-06-06 05:51:00
401,401,2896,352,2,Air conditioning wasn't working.,2024-06-08 09:08:00,2024-06-08 09:08:00
402,402,3098,658,5,Quick pickup and very safe driving.,2024-12-16 15:33:00,2024-12-16 15:33:00
403,403,2960,374,5,"Excellent driving, pleasant conversation.",2024-05-12 19:17:00,2024-05-12 19:17:00
404,404,9747,765,3,Ride was cancelled.,2024-12-17 22:08:00,2024-12-17 22:08:00
405,405,9938,1210,5,"Excellent driving, pleasant conversation.",2024-11-06 01:18:00,2024-11-06 01:18:00
406,406,4650,1897,3,Ride was cancelled.,2024-12-07 22:21:00,2024-12-07 22:21:00
407,407,4481,1597,4,"Good ride overall, arrived safely.",2024-12-14 13:57:00,2024-12-14 13:57:00
408,408,7056,2214,5,Very polite and clean vehicle.,2024-04-22 19:16:00,2024-04-22 19:16:00
409,409,8834,2487,4,Pleasant trip.,2024-11-20 09:27:00,2024-11-20 09:27:00
410,410,9421,519,5,Quick pickup and very safe driving.,2024-02-16 03:03:00,2024-02-16 03:03:00
411,411,7107,417,5,Very polite and clean vehicle.,2024-12-26 00:32:00,2024-12-26 00:32:00
412,412,6390,1707,5,"Excellent driving, pleasant conversation.",2024-03-15 10:42:00,2024-03-15 10:42:00
413,413,6369,2208,4,Pleasant trip.,2024-09-23 12:04:00,2024-09-23 12:04:00
414,414,8859,1639,5,Great driver and smooth ride!,2024-12-06 23:54:00,2024-12-06 23:54:00
415,415,9724,2462,1,"Rude driver, uncomfortable ride.",2024-02-07 18:57:00,2024-02-07 18:57:00
416,416,9159,1095,5,Great driver and smooth ride!,2024-12-21 19:19:00,2024-12-21 19:19:00
417,417,7739,1812,5,Very polite and clean vehicle.,2024-03-21 06:46:00,2024-03-21 06:46:00
418,418,3650,611,5,Great driver and smooth ride!,2024-11-09 04:49:00,2024-11-09 04:49:00
419,419,3398,2231,5,Quick pickup and very safe driving.,2024-08-11 22:35:00,2024-08-11 22:35:00
420,420,6579,43,4,"Car was very clean, slight delay due to traffic.",2024-02-19 19:01:00,2024-02-19 19:01:00
421,421,7305,1221,5,Best ride of the week!,2024-10-07 05:09:00,2024-10-07 05:09:00
422,422,7438,1085,4,"Car was very clean, slight delay due to traffic.",2024-02-17 22:40:00,2024-02-17 22:40:00
423,423,2740,896,3,Driver took a longer route.,2024-01-13 21:36:00,2024-01-13 21:36:00
424,424,9236,604,5,"Excellent driving, pleasant conversation.",2024-11-13 03:25:00,2024-11-13 03:25:00
425,425,6244,1696,3,Ride was cancelled.,2024-11-17 19:00:00,2024-11-17 19:00:00
426,426,4530,1572,5,"Excellent driving, pleasant conversation.",2024-04-21 18:51:00,2024-04-21 18:51:00
427,427,9554,1882,5,Best ride of the week!,2024-04-15 10:35:00,2024-04-15 10:35:00
428,428,2578,647,5,Very polite and clean vehicle.,2024-02-25 01:07:00,2024-02-25 01:07:00
429,429,8012,741,4,"Good ride overall, arrived safely.",2024-05-13 20:43:00,2024-05-13 20:43:00
430,430,9747,2263,5,Best ride of the week!,2024-03-23 12:04:00,2024-03-23 12:04:00
431,431,8505,2271,5,Best ride of the week!,2024-10-28 12:15:00,2024-10-28 12:15:00
432,432,2959,1653,5,"Excellent driving, pleasant conversation.",2024-12-22 14:34:00,2024-12-22 14:34:00
433,433,8638,1642,5,Very polite and clean vehicle.,2024-12-10 19:29:00,2024-12-10 19:29:00
434,434,2621,31,2,Late pickup.,2024-12-14 20:39:00,2024-12-14 20:39:00
435,435,6552,1576,5,Great driver and smooth ride!,2024-10-15 06:34:00,2024-10-15 06:34:00
436,436,3178,1311,2,Ride was cancelled.,2024-03-24 09:45:00,2024-03-24 09:45:00
437,437,7416,916,4,"Decent driver, took a good route.",2024-07-16 04:23:00,2024-07-16 04:23:00
438,438,2872,1413,4,"Good ride overall, arrived safely.",2024-11-02 07:23:00,2024-11-02 07:23:00
439,439,5567,965,4,"Car was very clean, slight delay due to traffic.",2024-04-28 05:41:00,2024-04-28 05:41:00
440,440,4865,93,3,Ride was cancelled.,2024-04-23 22:18:00,2024-04-23 22:18:00
441,441,5551,1302,4,"Good ride overall, arrived safely.",2024-11-17 15:29:00,2024-11-17 15:29:00
442,442,8532,488,5,Best ride of the week!,2024-10-15 03:40:00,2024-10-15 03:40:00
443,443,5838,2141,3,"Average experience, driver was okay.",2024-07-27 06:15:00,2024-07-27 06:15:00
444,444,5877,2427,5,Great driver and smooth ride!,2024-09-08 15:40:00,2024-09-08 15:40:00
445,445,6176,1719,3,Driver took a longer route.,2024-12-31 00:27:00,2024-12-31 00:27:00
446,446,3084,129,5,"Excellent driving, pleasant conversation.",2024-07-14 16:01:00,2024-07-14 16:01:00
447,447,7711,1965,5,"Excellent driving, pleasant conversation.",2024-05-25 08:12:00,2024-05-25 08:12:00
448,448,9431,1468,5,Great driver and smooth ride!,2024-05-30 03:25:00,2024-05-30 03:25:00
449,449,3427,691,5,"Excellent driving, pleasant conversation.",2024-09-12 21:38:00,2024-09-12 21:38:00
450,450,3008,1631,4,"Good ride overall, arrived safely.",2024-02-21 10:51:00,2024-02-21 10:51:00
451,451,5729,1302,5,Very polite and clean vehicle.,2024-03-22 19:35:00,2024-03-22 19:35:00
452,452,4653,247,2,Ride was cancelled.,2024-07-11 05:39:00,2024-07-11 05:39:00
453,453,9535,1978,5,"Excellent driving, pleasant conversation.",2024-05-04 01:36:00,2024-05-04 01:36:00
454,454,8400,454,3,Driver took a longer route.,2024-08-30 02:45:00,2024-08-30 02:45:00
455,455,7672,352,3,"Average experience, driver was okay.",2024-06-02 11:20:00,2024-06-02 11:20:00
456,456,4777,1139,4,"Car was very clean, slight delay due to traffic.",2024-03-12 04:30:00,2024-03-12 04:30:00
457,457,3954,349,3,Car could have been cleaner.,2024-09-09 02:15:00,2024-09-09 02:15:00
458,458,5840,2350,5,"Excellent driving, pleasant conversation.",2024-03-10 19:18:00,2024-03-10 19:18:00
459,459,8269,760,5,Very polite and clean vehicle.,2024-10-13 13:02:00,2024-10-13 13:02:00
460,460,6644,979,3,"Average experience, driver was okay.",2024-07-02 19:18:00,2024-07-02 19:18:00
461,461,3375,118,5,Quick pickup and very safe driving.,2024-04-22 15:09:00,2024-04-22 15:09:00
462,462,8897,1003,5,Quick pickup and very safe driving.,2024-03-30 18:42:00,2024-03-30 18:42:00
463,463,5840,335,5,"Excellent driving, pleasant conversation.",2024-04-03 08:29:00,2024-04-03 08:29:00
464,464,6958,2040,5,Very polite and clean vehicle.,2024-04-12 04:28:00,2024-04-12 04:28:00
465,465,9112,823,1,Ride was cancelled.,2024-09-15 09:20:00,2024-09-15 09:20:00
466,466,8348,55,5,Quick pickup and very safe driving.,2024-07-18 02:17:00,2024-07-18 02:17:00
467,467,5320,1723,5,Great driver and smooth ride!,2024-05-12 11:49:00,2024-05-12 11:49:00
468,468,8944,1904,5,Very polite and clean vehicle.,2024-02-20 19:26:00,2024-02-20 19:26:00
469,469,4824,1748,4,"Good ride overall, arrived safely.",2024-01-05 01:55:00,2024-01-05 01:55:00
470,470,5714,1362,5,Very polite and clean vehicle.,2024-05-16 20:16:00,2024-05-16 20:16:00
471,471,8396,1092,5,Quick pickup and very safe driving.,2024-07-24 20:09:00,2024-07-24 20:09:00
472,472,2556,2440,5,Quick pickup and very safe driving.,2024-05-24 16:55:00,2024-05-24 16:55:00
473,473,8433,263,4,Pleasant trip.,2024-05-16 06:16:00,2024-05-16 06:16:00
474,474,5561,1331,5,Very polite and clean vehicle.,2024-11-04 09:41:00,2024-11-04 09:41:00
475,475,3434,620,5,Great driver and smooth ride!,2024-08-21 05:34:00,2024-08-21 05:34:00
476,476,6896,2010,4,"Car was very clean, slight delay due to traffic.",2024-11-29 08:08:00,2024-11-29 08:08:00
477,477,2994,157,5,Quick pickup and very safe driving.,2024-03-18 11:55:00,2024-03-18 11:55:00
478,478,4184,754,5,"Excellent driving, pleasant conversation.",2024-05-30 07:18:00,2024-05-30 07:18:00
479,479,7050,2485,5,Quick pickup and very safe driving.,2024-03-14 04:09:00,2024-03-14 04:09:00
480,480,6165,441,5,Great driver and smooth ride!,2024-09-12 01:54:00,2024-09-12 01:54:00
481,481,7945,1569,5,Very polite and clean vehicle.,2024-11-17 22:58:00,2024-11-17 22:58:00
482,482,2589,1969,5,Best ride of the week!,2024-11-03 08:39:00,2024-11-03 08:39:00
483,483,3470,2436,2,Driver was somewhat distracted.,2024-08-20 11:20:00,2024-08-20 11:20:00
484,484,8851,1464,1,Ride was cancelled.,2024-09-19 06:10:00,2024-09-19 06:10:00
485,485,8804,1944,5,Quick pickup and very safe driving.,2024-12-03 04:42:00,2024-12-03 04:42:00
486,486,7766,1894,4,"Decent driver, took a good route.",2024-01-16 09:53:00,2024-01-16 09:53:00
487,487,3654,934,5,"Excellent driving, pleasant conversation.",2024-02-24 03:35:00,2024-02-24 03:35:00
488,488,7498,1666,5,Quick pickup and very safe driving.,2024-05-12 15:40:00,2024-05-12 15:40:00
489,489,3595,614,5,Very polite and clean vehicle.,2024-02-10 19:34:00,2024-02-10 19:34:00
