vehicle_id,driver_id,make,model,year,license_plate,insurance_provider,color,is_active,created_at
280,280,Toyota,Corolla,2024,QW82-428-280,TD Insurance,Dark Blue,True,2023-02-17 00:00:00
281,281,Honda,CR-V,2022,EN73-641-281,Desjardins,Blue,True,2022-09-20 00:00:00
282,282,Ford,Explorer,2020,SQ67-485-282,ICBC,Black,True,2023-07-31 00:00:00
283,283,Subaru,Outback,2022,YC15-957-283,Aviva,Black,True,2022-12-03 00:00:00
284,284,Toyota,Prius,2020,NS30-695-284,ICBC,White,True,2022-11-05 00:00:00
285,285,Kia,Forte,2022,MX96-321-285,Aviva,Silver,True,2023-09-09 00:00:00
286,286,Ford,Fusion,2019,HM41-769-286,TD Insurance,White,True,2023-09-30 00:00:00
287,287,Nissan,Altima,2023,WQ46-761-287,ICBC,Blue,True,2022-06-25 00:00:00
288,288,Toyota,Prius,2024,UI57-598-288,Aviva,Blue,True,2023-07-25 00:00:00
289,289,Hyundai,Elantra,2022,NR77-130-289,Aviva,Black,True,2023-07-24 00:00:00
290,290,Hyundai,Sonata,2020,DD52-282-290,Aviva,Grey,True,2022-06-26 00:00:00
291,291,Chevrolet,Malibu,2023,OX20-929-291,Intact Insurance,Red,True,2022-05-20 00:00:00
292,292,Toyota,Camry,2024,GA16-351-292,Aviva,Red,True,2022-08-25 00:00:00
293,293,Kia,Sportage,2021,KD69-750-293,Desjardins,Blue,True,2023-05-18 00:00:00
294,294,Hyundai,Elantra,2019,IT49-916-294,ICBC,Grey,True,2023-09-09 00:00:00
295,295,Hyundai,Elantra,2021,YB96-142-295,Desjardins,Blue,True,2023-09-10 00:00:00
296,296,Hyundai,Sonata,2023,UW57-760-296,Aviva,Red,True,2023-10-20 00:00:00
297,297,Honda,Accord,2024,QC47-870-297,TD Insurance,Red,True,2022-07-23 00:00:00
298,298,Ford,Explorer,2024,XF70-131-298,Intact Insurance,Blue,True,2023-11-15 00:00:00
299,299,Toyota,Prius,2019,QR73-899-299,Desjardins,Black,True,2023-08-20 00:00:00
300,300,Kia,Sportage,2019,VR41-512-300,Intact Insurance,Grey,True,2023-12-23 00:00:00
301,301,Nissan,Rogue,2021,RQ44-899-301,Aviva,Blue,True,2023-08-28 00:00:00
302,302,Subaru,Outback,2020,TH21-562-302,Desjardins,White,True,2022-08-26 00:00:00
303,303,Honda,Civic,2018,NF45-824-303,ICBC,Black,True,2023-07-29 00:00:00
304,304,Honda,Accord,2021,JG52-957-304,ICBC,Red,True,2023-04-18 00:00:00
305,305,Nissan,Rogue,2022,GZ26-614-305,TD Insurance,Red,True,2023-01-07 00:00:00
306,306,Tesla,Model 3,2019,YJ27-991-306,Intact Insurance,Dark Blue,True,2023-03-15 00:00:00
307,307,Toyota,Camry,2019,JB84-951-307,Intact Insurance,Silver,True,2022-05-23 00:00:00
308,308,Chevrolet,Equinox,2023,GW99-391-308,Aviva,Black,True,2022-10-28 00:00:00
309,309,Ford,Explorer,2024,HL11-722-309,Desjardins,Red,True,2023-05-09 00:00:00
310,310,Subaru,Outback,2019,KW97-840-310,Co-operators,White,True,2023-06-21 00:00:00
311,311,Toyota,RAV4,2021,LC56-968-311,Aviva,Black,True,2023-09-28 00:00:00
312,312,Chevrolet,Equinox,2023,EW32-803-312,ICBC,Grey,True,2022-05-13 00:00:00
313,313,Toyota,Corolla,2019,CG64-868-313,Co-operators,Black,True,2022-11-18 00:00:00
314,314,Subaru,Forester,2022,SZ31-313-314,Desjardins,White,True,2023-12-02 00:00:00
315,315,Kia,Sportage,2022,WO45-793-315,Co-operators,Silver,True,2023-03-13 00:00:00
316,316,Toyota,Prius,2024,FE69-530-316,Co-operators,Red,True,2022-04-13 00:00:00
317,317,Ford,Explorer,2024,RN64-107-317,TD Insurance,Red,True,2023-05-29 00:00:00
318,318,Hyundai,Sonata,2020,UV26-880-318,Intact Insurance,Grey,True,2022-05-19 00:00:00
319,319,Ford,Fusion,2021,DH92-479-319,Co-operators,Blue,True,2023-12-28 00:00:00
320,320,Honda,Civic,2023,HH21-279-320,ICBC,Blue,True,2023-11-29 00:00:00
321,321,Chevrolet,Malibu,2020,DC75-857-321,TD Insurance,Red,True,2022-04-13 00:00:00
322,322,Nissan,Sentra,2020,EG19-998-322,Intact Insurance,Red,True,2022-09-26 00:00:00
323,323,Nissan,Rogue,2019,LY67-377-323,ICBC,Blue,True,2023-01-23 00:00:00
324,324,Nissan,Rogue,2021,WP49-495-324,Co-operators,Silver,True,2023-03-27 00:00:00
325,325,Toyota,Camry,2020,OK94-164-325,ICBC,Silver,True,2022-12-04 00:00:00
326,326,Hyundai,Tucson,2019,KI74-244-326,Co-operators,Silver,True,2022-04-20 00:00:00
327,327,Chevrolet,Equinox,2020,XY18-181-327,Aviva,Silver,True,2023-11-16 00:00:00
328,328,Hyundai,Tucson,2021,WL11-803-328,Aviva,Grey,True,2023-04-25 00:00:00
329,329,Honda,CR-V,2020,FK48-769-329,Desjardins,White,True,2023-09-06 00:00:00
330,330,Chevrolet,Equinox,2018,UH29-531-330,Intact Insurance,White,True,2023-11-15 00:00:00
331,331,Ford,Fusion,2023,XW47-893-331,ICBC,Black,True,2023-03-07 00:00:00
332,332,Ford,Explorer,2022,NW91-667-332,TD Insurance,Red,True,2022-10-30 00:00:00
333,333,Honda,CR-V,2024,LF14-202-333,ICBC,Blue,True,2023-12-21 00:00:00
334,334,Ford,Explorer,2021,CC16-800-334,ICBC,Grey,True,2023-06-28 00:00:00
335,335,Honda,CR-V,2018,FQ64-534-335,Co-operators,Dark Blue,True,2023-03-29 00:00:00
336,336,Hyundai,Elantra,2020,WV81-178-336,ICBC,Dark Blue,True,2023-11-24 00:00:00
337,337,Chevrolet,Equinox,2020,OT23-773-337,TD Insurance,White,True,2022-07-02 00:00:00
338,338,Hyundai,Tucson,2022,MR78-268-338,Co-operators,White,True,2023-11-01 00:00:00
339,339,Tesla,Model 3,2024,LL25-785-339,Aviva,Black,True,2022-05-10 00:00:00
340,340,Kia,Sportage,2022,HI61-533-340,TD Insurance,White,True,2022-05-31 00:00:00
341,341,Chevrolet,Malibu,2024,RA43-655-341,Co-operators,Black,True,2023-10-04 00:00:00
342,342,Toyota,RAV4,2019,XP26-968-342,TD Insurance,Red,True,2023-01-20 00:00:00
343,343,Ford,Escape,2018,BC25-191-343,Aviva,Grey,True,2023-06-10 00:00:00
344,344,Hyundai,Elantra,2023,DX18-126-344,Co-operators,Blue,True,2023-01-09 00:00:00
345,345,Chevrolet,Equinox,2020,KO99-721-345,Co-operators,White,True,2023-12-19 00:00:00
346,346,Kia,Sportage,2024,HQ22-251-346,Aviva,Black,True,2022-07-26 00:00:00
347,347,Hyundai,Sonata,2021,MM84-507-347,Aviva,Blue,True,2023-01-06 00:00:00
348,348,Ford,Escape,2018,KT23-127-348,Intact Insurance,Silver,True,2023-03-04 00:00:00
349,349,Honda,Accord,2022,OU23-566-349,Co-operators,White,True,2022-04-19 00:00:00
350,350,Hyundai,Tucson,2019,VD18-294-350,ICBC,Dark Blue,True,2023-07-10 00:00:00
351,351,Nissan,Altima,2018,SG19-751-351,Intact Insurance,Red,True,2023-06-05 00:00:00
352,352,Tesla,Model 3,2018,PH53-819-352,Aviva,Red,True,2024-01-04 00:00:00
353,353,Subaru,Forester,2021,DP71-552-353,Desjardins,Dark Blue,True,2022-08-05 00:00:00
354,354,Ford,Escape,2021,JB20-926-354,TD Insurance,White,True,2023-03-05 00:00:00
355,355,Subaru,Outback,2020,GI56-375-355,TD Insurance,Blue,True,2023-08-08 00:00:00
356,356,Honda,Civic,2022,XV13-613-356,ICBC,Dark Blue,True,2022-10-27 00:00:00
357,357,Ford,Fusion,2019,KS54-935-357,TD Insurance,Black,True,2023-05-17 00:00:00
358,358,Tesla,Model Y,2022,TR35-971-358,TD Insurance,Red,True,2023-02-28 00:00:00
359,359,Toyota,Camry,2018,JR25-871-359,Co-operators,Black,True,2022-10-01 00:00:00
360,360,Ford,Fusion,2018,YV40-506-360,Aviva,Red,True,2023-05-31 00:00:00
361,361,Nissan,Sentra,2023,PM18-859-361,Co-operators,Dark Blue,True,2022-05-25 00:00:00
362,362,Nissan,Sentra,2019,PF34-799-362,TD Insurance,Dark Blue,True,2023-03-30 00:00:00
363,363,Hyundai,Sonata,2019,KJ70-593-363,ICBC,Red,True,2022-06-07 00:00:00
364,364,Toyota,Prius,2020,FN94-111-364,TD Insurance,Silver,True,2023-10-09 00:00:00
365,365,Nissan,Rogue,2022,WT37-444-365,ICBC,Blue,True,2022-10-20 00:00:00
366,366,Subaru,Outback,2021,XR44-558-366,ICBC,Black,True,2023-05-29 00:00:00
367,367,Nissan,Rogue,2020,SU20-390-367,Aviva,Silver,True,2023-04-07 00:00:00
368,368,Toyota,Camry,2024,ZH32-827-368,Desjardins,Black,True,2022-09-10 00:00:00
369,369,Hyundai,Tucson,2023,QU82-215-369,Aviva,Dark Blue,True,2022-09-20 00:00:00
370,370,Ford,Fusion,2020,EV52-617-370,ICBC,Black,True,2023-04-14 00:00:00
371,371,Subaru,Forester,2021,KJ52-795-371,ICBC,White,True,2023-08-17 00:00:00
372,372,Honda,CR-V,2021,WF12-364-372,Intact Insurance,Grey,True,2023-09-12 00:00:00
373,373,Subaru,Outback,2019,TW44-271-373,Aviva,Black,True,2023-09-29 00:00:00
374,374,Nissan,Altima,2018,JQ85-987-374,Intact Insurance,Black,True,2023-05-12 00:00:00
375,375,Toyota,Camry,2021,PA77-824-375,TD Insurance,Grey,True,2022-08-18 00:00:00
376,376,Hyundai,Tucson,2018,QE81-320-376,Desjardins,Red,True,2022-06-03 00:00:00
377,377,Toyota,Camry,2023,SF70-323-377,Desjardins,Blue,True,2023-03-06 00:00:00
378,378,Honda,Civic,2022,TF50-605-378,Intact Insurance,Dark Blue,True,2022-09-03 00:00:00
379,379,Tesla,Model 3,2021,VP30-168-379,ICBC,White,True,2023-04-07 00:00:00
380,380,Ford,Fusion,2024,CZ56-563-380,TD Insurance,White,True,2022-08-14 00:00:00
381,381,Ford,Fusion,2020,HZ61-332-381,ICBC,Grey,True,2023-10-14 00:00:00
382,382,Nissan,Rogue,2023,TB38-502-382,Intact Insurance,Dark Blue,True,2023-10-02 00:00:00
383,383,Hyundai,Tucson,2019,TX62-648-383,Desjardins,White,True,2023-11-30 00:00:00
384,384,Chevrolet,Malibu,2023,GG62-697-384,Intact Insurance,Blue,True,2023-03-21 00:00:00
385,385,Ford,Explorer,2018,PR36-110-385,Intact Insurance,Red,True,2022-10-26 00:00:00
386,386,Toyota,Camry,2023,LM49-357-386,Intact Insurance,Silver,True,2023-10-29 00:00:00
387,387,Subaru,Forester,2021,RS97-596-387,Aviva,Blue,True,2022-09-10 00:00:00
388,388,Kia,Sportage,2024,RO50-759-388,ICBC,Red,True,2022-11-10 00:00:00
389,389,Kia,Sportage,2023,GY22-659-389,Co-operators,White,True,2024-01-04 00:00:00
390,390,Toyota,Camry,2023,XE21-434-390,Co-operators,Grey,True,2022-12-12 00:00:00
391,391,Kia,Forte,2019,AR36-818-391,TD Insurance,Black,True,2023-05-02 00:00:00
392,392,Tesla,Model 3,2019,EQ70-703-392,Aviva,Grey,True,2022-12-05 00:00:00
393,393,Toyota,RAV4,2018,AS74-944-393,Desjardins,Black,True,2023-02-06 00:00:00
394,394,Chevrolet,Malibu,2024,DN22-165-394,Desjardins,White,True,2023-06-24 00:00:00
395,395,Honda,Accord,2022,RV57-589-395,Co-operators,Black,True,2022-07-25 00:00:00
396,396,Nissan,Sentra,2022,XT62-583-396,Intact Insurance,Blue,True,2023-06-10 00:00:00
397,397,Nissan,Sentra,2019,UN93-345-397,Co-operators,Black,True,2022-09-27 00:00:00
398,398,Kia,Sportage,2024,NN88-638-398,Intact Insurance,Dark Blue,True,2022-11-06 00:00:00
399,399,Honda,Civic,2023,VO36-676-399,Co-operators,Red,True,2023-11-10 00:00:00
400,400,Ford,Escape,2021,MF83-121-400,ICBC,Black,True,2022-11-05 00:00:00
401,401,Ford,Explorer,2020,CF79-912-401,Desjardins,Red,True,2023-12-02 00:00:00
402,402,Kia,Sportage,2018,VO54-783-402,TD Insurance,Grey,True,2022-11-15 00:00:00
403,403,Nissan,Altima,2018,VR32-233-403,Co-operators,Dark Blue,True,2022-04-21 00:00:00
404,404,Tesla,Model 3,2020,PV96-804-404,Desjardins,Black,True,2022-07-17 00:00:00
405,405,Subaru,Outback,2019,IS96-128-405,TD Insurance,Silver,True,2023-09-15 00:00:00
406,406,Chevrolet,Malibu,2019,ID80-318-406,Co-operators,Dark Blue,True,2022-11-18 00:00:00
407,407,Nissan,Sentra,2021,OE13-585-407,Co-operators,Dark Blue,True,2022-06-14 00:00:00
408,408,Kia,Forte,2022,AD44-826-408,TD Insurance,White,True,2023-01-19 00:00:00
409,409,Tesla,Model Y,2019,OF32-150-409,ICBC,Blue,True,2023-04-23 00:00:00
410,410,Chevrolet,Equinox,2023,AT13-772-410,Intact Insurance,Silver,True,2022-06-26 00:00:00
411,411,Ford,Explorer,2024,JV79-915-411,ICBC,Blue,True,2023-06-04 00:00:00
412,412,Honda,Civic,2019,AN78-529-412,TD Insurance,White,True,2023-06-04 00:00:00
413,413,Hyundai,Tucson,2019,UR86-372-413,Intact Insurance,Dark Blue,True,2023-04-27 00:00:00
414,414,Honda,Accord,2019,LS76-884-414,Desjardins,Red,True,2022-06-13 00:00:00
415,415,Honda,Civic,2024,SU15-171-415,TD Insurance,Red,True,2023-05-26 00:00:00
416,416,Nissan,Sentra,2018,LC69-369-416,TD Insurance,Grey,True,2022-09-21 00:00:00
417,417,Hyundai,Elantra,2023,JG97-540-417,TD Insurance,Red,True,2023-06-13 00:00:00
418,418,Hyundai,Sonata,2021,TQ94-908-418,Co-operators,Silver,True,2024-01-18 00:00:00
419,419,Ford,Escape,2020,ZU10-322-419,Desjardins,Silver,True,2022-04-30 00:00:00
420,420,Hyundai,Tucson,2021,QY99-148-420,Co-operators,Dark Blue,True,2022-07-24 00:00:00
421,421,Nissan,Altima,2023,EO61-457-421,Intact Insurance,Blue,True,2023-05-18 00:00:00
422,422,Toyota,Corolla,2019,BO56-997-422,Co-operators,Blue,True,2023-03-28 00:00:00
423,423,Ford,Escape,2022,VZ35-949-423,Co-operators,Blue,True,2023-06-09 00:00:00
424,424,Hyundai,Elantra,2019,FS89-225-424,ICBC,Silver,True,2024-01-20 00:00:00
425,425,Nissan,Altima,2023,PM40-764-425,Aviva,White,True,2022-12-20 00:00:00
426,426,Subaru,Forester,2022,YP18-278-426,Desjardins,Grey,True,2022-11-22 00:00:00
427,427,Toyota,Corolla,2021,DT38-934-427,TD Insurance,Red,True,2023-08-02 00:00:00
428,428,Kia,Forte,2018,MD88-617-428,TD Insurance,Dark Blue,True,2023-10-10 00:00:00
429,429,Tesla,Model Y,2018,UC80-576-429,Co-operators,Black,True,2023-06-06 00:00:00
430,430,Nissan,Rogue,2023,SS35-373-430,Co-operators,Black,True,2022-06-06 00:00:00
431,431,Nissan,Altima,2024,KM72-882-431,Co-operators,White,True,2023-01-06 00:00:00
432,432,Honda,Civic,2021,ZI26-135-432,Co-operators,Red,True,2023-07-08 00:00:00
433,433,Chevrolet,Malibu,2020,FU69-221-433,TD Insurance,Red,True,2022-06-14 00:00:00
434,434,Honda,CR-V,2021,KM49-670-434,TD Insurance,Dark Blue,True,2023-07-06 00:00:00
435,435,Tesla,Model Y,2024,DI38-522-435,Aviva,Blue,True,2023-11-20 00:00:00
436,436,Hyundai,Elantra,2024,MC69-422-436,ICBC,Black,True,2023-09-05 00:00:00
437,437,Chevrolet,Malibu,2023,PW11-160-437,Desjardins,Silver,True,2022-07-30 00:00:00
438,438,Chevrolet,Malibu,2022,FR24-986-438,TD Insurance,Black,True,2022-09-29 00:00:00
439,439,Nissan,Altima,2019,HI47-170-439,Intact Insurance,Black,True,2022-10-03 00:00:00
440,440,Honda,Accord,2018,CH82-237-440,Intact Insurance,Grey,True,2022-05-06 00:00:00
441,441,Kia,Forte,2022,EE77-995-441,ICBC,White,True,2023-07-24 00:00:00
442,442,Toyota,Camry,2023,TX89-992-442,TD Insurance,White,True,2023-06-13 00:00:00
443,443,Hyundai,Elantra,2019,ES35-327-443,Co-operators,Black,True,2022-04-23 00:00:00
444,444,Honda,Civic,2024,GF79-811-444,Aviva,White,True,2022-08-11 00:00:00
445,445,Honda,Civic,2020,AB59-959-445,Desjardins,White,True,2023-01-13 00:00:00
446,446,Toyota,Prius,2021,JX77-514-446,Intact Insurance,Black,True,2023-05-26 00:00:00
447,447,Hyundai,Tucson,2024,SV75-615-447,Co-operators,White,True,2022-12-23 00:00:00
448,448,Ford,Explorer,2023,NT13-751-448,Desjardins,Blue,True,2022-04-26 00:00:00
449,449,Tesla,Model Y,2019,OM84-824-449,ICBC,Blue,True,2022-05-03 00:00:00
450,450,Hyundai,Tucson,2020,BV81-290-450,Intact Insurance,Dark Blue,True,2022-10-01 00:00:00
451,451,Ford,Escape,2023,TE68-664-451,Desjardins,Dark Blue,True,2024-01-04 00:00:00
452,452,Ford,Fusion,2019,XK37-690-452,ICBC,White,True,2023-08-25 00:00:00
453,453,Hyundai,Sonata,2020,HO44-153-453,Intact Insurance,Red,True,2022-10-18 00:00:00
454,454,Nissan,Rogue,2022,IY88-136-454,ICBC,Silver,True,2023-06-11 00:00:00
455,455,Hyundai,Sonata,2019,EU11-521-455,Aviva,Blue,True,2022-11-29 00:00:00
456,456,Toyota,Prius,2019,IQ40-879-456,ICBC,White,True,2023-07-15 00:00:00
457,457,Subaru,Forester,2018,MU50-890-457,Aviva,Silver,True,2023-07-17 00:00:00
458,458,Hyundai,Elantra,2020,VR52-379-458,Intact Insurance,White,True,2022-08-27 00:00:00
459,459,Hyundai,Elantra,2021,MC63-287-459,Aviva,White,True,2022-11-25 00:00:00
460,460,Toyota,Corolla,2023,YV80-169-460,ICBC,Red,True,2023-07-27 00:00:00
461,461,Honda,CR-V,2023,XG91-368-461,ICBC,Silver,True,2023-03-18 00:00:00
462,462,Honda,Civic,2024,AI55-896-462,Desjardins,Silver,True,2022-09-07 00:00:00
463,463,Kia,Forte,2018,LF62-799-463,TD Insurance,White,True,2023-09-23 00:00:00
464,464,Kia,Forte,2024,QT11-760-464,TD Insurance,Dark Blue,True,2023-05-03 00:00:00
465,465,Tesla,Model Y,2018,HD90-809-465,ICBC,Dark Blue,True,2023-08-10 00:00:00
466,466,Tesla,Model 3,2021,HV94-932-466,ICBC,Silver,True,2023-02-02 00:00:00
467,467,Tesla,Model 3,2018,AZ31-936-467,Desjardins,Black,True,2022-09-20 00:00:00
468,468,Tesla,Model 3,2024,NY68-672-468,ICBC,Dark Blue,True,2023-06-13 00:00:00
469,469,Subaru,Outback,2020,DF71-855-469,Intact Insurance,Dark Blue,True,2023-02-26 00:00:00
470,470,Ford,Fusion,2018,WF71-295-470,Co-operators,Black,True,2022-12-05 00:00:00
471,471,Chevrolet,Malibu,2024,FB16-108-471,Co-operators,Black,True,2022-11-20 00:00:00
472,472,Subaru,Outback,2018,CD17-672-472,Intact Insurance,Black,True,2023-11-12 00:00:00
473,473,Honda,Accord,2024,RF24-891-473,Intact Insurance,White,True,2023-10-19 00:00:00
474,474,Chevrolet,Malibu,2021,QD52-217-474,Aviva,Black,True,2023-07-31 00:00:00
475,475,Chevrolet,Malibu,2022,FN56-392-475,Intact Insurance,Dark Blue,True,2022-06-30 00:00:00
476,476,Nissan,Rogue,2019,XJ27-708-476,Aviva,Red,True,2023-04-21 00:00:00
477,477,Nissan,Sentra,2019,QP16-684-477,TD Insurance,Blue,True,2022-07-11 00:00:00
478,478,Nissan,Altima,2023,JF32-826-478,Co-operators,Dark Blue,True,2022-06-02 00:00:00
479,479,Nissan,Sentra,2022,VG27-825-479,ICBC,White,True,2023-08-04 00:00:00
480,480,Toyota,RAV4,2023,LQ71-437-480,Aviva,Silver,True,2023-12-26 00:00:00
481,481,Nissan,Rogue,2019,FI29-398-481,TD Insurance,Grey,True,2022-06-09 00:00:00
482,482,Hyundai,Sonata,2021,FT42-622-482,Aviva,White,True,2022-10-16 00:00:00
483,483,Toyota,Camry,2024,TA11-209-483,Co-operators,Silver,True,2022-11-26 00:00:00
484,484,Toyota,Prius,2018,CN92-162-484,ICBC,Grey,True,2022-05-07 00:00:00
485,485,Tesla,Model Y,2021,OU15-360-485,Co-operators,White,True,2022-04-22 00:00:00
486,486,Honda,Accord,2020,DT37-456-486,Intact Insurance,Blue,True,2022-04-24 00:00:00
487,487,Nissan,Sentra,2020,FG38-893-487,Aviva,Grey,True,2023-01-26 00:00:00
488,488,Toyota,RAV4,2020,DR25-868-488,Desjardins,Dark Blue,True,2022-12-23 00:00:00
489,489,Honda,Accord,2023,RU75-215-489,Aviva,Black,True,2023-01-22 00:00:00
490,490,Ford,Explorer,2023,HS83-109-490,Aviva,White,True,2023-07-30 00:00:00
491,491,Subaru,Outback,2023,WU84-682-491,Intact Insurance,Red,True,2023-03-30 00:00:00
492,492,Kia,Sportage,2020,PE80-833-492,TD Insurance,Grey,True,2023-10-26 00:00:00
493,493,Hyundai,Sonata,2023,DQ23-533-493,Desjardins,Red,True,2023-10-31 00:00:00
494,494,Honda,Accord,2021,DZ35-975-494,TD Insurance,White,True,2023-01-02 00:00:00
495,495,Hyundai,Elantra,2023,JV25-689-495,Intact Insurance,Grey,True,2024-01-11 00:00:00
496,496,Honda,CR-V,2023,YS50-678-496,Desjardins,White,True,2023-12-08 00:00:00
497,497,Nissan,Sentra,2020,IX13-443-497,Co-operators,Silver,True,2023-01-10 00:00:00
498,498,Kia,Forte,2021,HV27-188-498,ICBC,White,True,2023-07-09 00:00:00
499,499,Toyota,Camry,2018,YY60-894-499,Co-operators,Dark Blue,True,2022-08-31 00:00:00
500,500,Ford,Escape,2022,ND15-671-500,Aviva,Silver,True,2023-08-07 00:00:00
501,501,Ford,Escape,2018,UP73-715-501,ICBC,Dark Blue,True,2023-11-29 00:00:00
502,502,Chevrolet,Malibu,2022,MV30-633-502,TD Insurance,Grey,True,2023-02-03 00:00:00
503,503,Honda,CR-V,2019,GW89-758-503,ICBC,Red,True,2023-12-21 00:00:00
504,504,Chevrolet,Malibu,2024,KZ29-427-504,ICBC,Blue,True,2022-06-09 00:00:00
505,505,Hyundai,Sonata,2022,UM98-265-505,Aviva,White,True,2023-04-09 00:00:00
506,506,Tesla,Model Y,2020,RA41-820-506,Intact Insurance,Dark Blue,True,2023-03-12 00:00:00
507,507,Hyundai,Elantra,2022,XK37-166-507,Co-operators,White,True,2022-06-25 00:00:00
508,508,Honda,CR-V,2020,EC48-840-508,ICBC,Silver,True,2023-08-19 00:00:00
509,509,Nissan,Altima,2018,OI40-888-509,Intact Insurance,Blue,True,2022-10-17 00:00:00
510,510,Kia,Forte,2021,EC85-558-510,Co-operators,White,True,2022-07-27 00:00:00
511,511,Hyundai,Sonata,2020,OF64-765-511,Aviva,Silver,True,2022-10-18 00:00:00
512,512,Nissan,Altima,2022,VN60-103-512,Intact Insurance,Blue,True,2023-01-05 00:00:00
513,513,Nissan,Rogue,2023,DD64-100-513,ICBC,Black,True,2022-04-29 00:00:00
514,514,Ford,Fusion,2020,VK30-463-514,Aviva,Red,True,2023-10-21 00:00:00
515,515,Nissan,Rogue,2018,UY52-142-515,ICBC,Silver,True,2023-03-11 00:00:00
516,516,Toyota,Prius,2018,BU78-118-516,Desjardins,Black,True,2023-05-26 00:00:00
517,517,Kia,Sportage,2018,LJ71-195-517,Intact Insurance,Silver,True,2023-07-29 00:00:00
518,518,Chevrolet,Equinox,2021,BH90-572-518,Intact Insurance,White,True,2022-08-02 00:00:00
519,519,Toyota,RAV4,2024,SJ91-236-519,Co-operators,Grey,True,2022-06-28 00:00:00
520,520,Toyota,Corolla,2018,GN59-541-520,Intact Insurance,Grey,True,2022-11-11 00:00:00
521,521,Honda,Civic,2022,WX70-734-521,ICBC,Blue,True,2022-06-16 00:00:00
522,522,Nissan,Sentra,2022,IW95-444-522,TD Insurance,Red,True,2022-06-12 00:00:00
523,523,Nissan,Rogue,2022,UK51-765-523,Co-operators,Blue,True,2023-11-13 00:00:00
524,524,Toyota,Prius,2020,FY44-284-524,TD Insurance,Red,True,2023-02-26 00:00:00
525,525,Kia,Sportage,2018,TA23-485-525,Co-operators,Black,True,2023-03-21 00:00:00
526,526,Honda,CR-V,2023,VM42-385-526,Desjardins,Dark Blue,True,2022-06-17 00:00:00
527,527,Nissan,Rogue,2019,HA13-959-527,Desjardins,Black,True,2022-05-11 00:00:00
528,528,Hyundai,Sonata,2023,LY93-274-528,Intact Insurance,Blue,True,2022-09-20 00:00:00
529,529,Honda,CR-V,2020,AT58-625-529,ICBC,Red,True,2023-09-17 00:00:00
530,530,Kia,Sportage,2022,XZ39-168-530,Intact Insurance,Silver,True,2023-12-08 00:00:00
531,531,Nissan,Rogue,2019,WQ62-607-531,TD Insurance,Blue,True,2022-12-28 00:00:00
532,532,Hyundai,Tucson,2020,CV29-215-532,ICBC,Dark Blue,True,2022-06-18 00:00:00
533,533,Ford,Fusion,2024,BM28-991-533,Desjardins,Red,True,2022-08-02 00:00:00
534,534,Ford,Fusion,2022,SJ26-883-534,TD Insurance,Red,True,2022-04-14 00:00:00
535,535,Honda,CR-V,2019,AA37-778-535,ICBC,Black,True,2022-09-21 00:00:00
536,536,Subaru,Forester,2024,DK49-239-536,Aviva,Blue,True,2023-02-23 00:00:00
537,537,Tesla,Model 3,2019,QH84-815-537,ICBC,Black,True,2022-08-01 00:00:00
538,538,Honda,Civic,2018,BK85-604-538,Intact Insurance,Black,True,2022-10-18 00:00:00
539,539,Kia,Sportage,2020,VI29-819-539,Desjardins,Grey,True,2022-04-18 00:00:00
540,540,Tesla,Model 3,2019,KN72-340-540,Desjardins,Red,True,2022-09-30 00:00:00
541,541,Subaru,Forester,2018,OD31-355-541,Co-operators,White,True,2022-06-03 00:00:00
542,542,Subaru,Forester,2023,KK49-101-542,ICBC,White,True,2023-01-22 00:00:00
543,543,Hyundai,Elantra,2021,WQ91-893-543,ICBC,Grey,True,2023-11-18 00:00:00
544,544,Toyota,Prius,2020,RB37-128-544,TD Insurance,Dark Blue,True,2023-06-04 00:00:00
545,545,Nissan,Sentra,2024,ZM97-691-545,Desjardins,Black,True,2022-05-08 00:00:00
546,546,Tesla,Model Y,2023,TB41-620-546,Co-operators,Grey,True,2023-03-04 00:00:00
547,547,Kia,Forte,2020,NZ67-493-547,Intact Insurance,White,True,2023-01-08 00:00:00
548,548,Honda,Accord,2022,EH34-380-548,Aviva,White,True,2022-05-02 00:00:00
