ride_id,rider_id,driver_id,requested_at,pickup_time,dropoff_time,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,distance_km,fare,surge_multiplier,status,cancellation_reason
167,7674,414,2024-10-12 15:48:00,2024-10-12 15:54:00,2024-10-12 16:56:00,46.839951,-71.198636,46.799407,-71.19046,29.45,44.73,1.0,completed,
168,5366,1246,2024-03-13 15:39:00,2024-03-13 15:42:00,2024-03-13 17:00:00,43.602168,-79.317699,43.722387,-79.309186,37.06,55.38,1.0,completed,
169,6192,1196,2024-07-26 14:41:00,2024-07-26 14:51:00,2024-07-26 16:04:00,44.58567,-63.506333,44.709083,-63.54916,29.79,45.21,1.0,completed,
170,2947,1047,2024-10-31 06:54:00,2024-10-31 07:00:00,2024-10-31 08:02:00,45.434092,-73.558963,45.550447,-73.623576,27.28,52.12,1.25,completed,
171,5571,1565,2024-09-08 00:34:00,2024-09-08 00:37:00,2024-09-08 01:20:00,49.950834,-97.122059,49.882676,-97.13951,19.55,38.59,1.25,completed,
172,5239,998,2024-05-10 01:09:00,2024-05-10 01:14:00,2024-05-10 01:50:00,43.654327,-79.40559,43.577551,-79.356278,15.28,49.78,2.0,completed,
173,8669,2426,2024-07-19 14:51:00,2024-07-19 15:00:00,2024-07-19 15:55:00,46.776962,-71.188033,46.786163,-71.217971,22.17,43.17,1.25,completed,
174,8645,1359,2024-04-13 16:37:00,2024-04-13 16:41:00,2024-04-13 17:02:00,49.346378,-123.19161,49.204636,-123.112646,11.23,38.44,2.0,completed,
175,7519,370,2024-04-20 04:16:00,,,45.346862,-75.689502,45.406247,-75.651769,15.84,0.0,1.0,cancelled,driver_cancelled
176,5006,1484,2024-02-29 18:46:00,2024-02-29 18:53:00,2024-02-29 19:46:00,48.382302,-123.305197,48.38753,-123.372858,21.87,37.53,1.1,completed,
177,6411,249,2024-03-18 07:19:00,2024-03-18 07:30:00,2024-03-18 07:37:00,49.894636,-97.118248,49.818047,-97.122139,3.78,8.79,1.0,completed,
178,4747,1750,2024-05-13 18:20:00,2024-05-13 18:32:00,2024-05-13 19:33:00,43.61605,-79.460104,43.713867,-79.375913,25.54,49.07,1.25,completed,
179,5567,919,2024-07-03 03:08:00,2024-07-03 03:11:00,2024-07-03 04:21:00,48.483685,-123.33504,48.410121,-123.393309,32.79,86.46,1.75,completed,
180,6483,52,2024-06-12 22:10:00,2024-06-12 22:19:00,2024-06-12 23:13:00,45.415246,-75.635949,45.452233,-75.650282,24.83,47.83,1.25,completed,
181,4907,2316,2024-11-13 15:54:00,2024-11-13 16:03:00,2024-11-13 16:11:00,51.015034,-114.128607,51.101043,-114.043537,1.64,7.24,1.25,completed,
182,4166,1706,2024-11-05 03:06:00,2024-11-05 03:16:00,2024-11-05 03:24:00,49.944292,-97.102404,49.88155,-97.147426,2.95,15.26,2.0,completed,
183,8136,683,2024-07-05 22:19:00,2024-07-05 22:22:00,2024-07-05 23:25:00,51.015192,-114.031749,51.102151,-114.085375,28.99,44.09,1.0,completed,
184,6850,1765,2024-08-21 01:10:00,2024-08-21 01:15:00,2024-08-21 02:37:00,45.405611,-75.665943,45.374968,-75.688292,34.09,76.84,1.5,completed,
185,9133,1128,2024-09-19 06:56:00,2024-09-19 07:03:00,2024-09-19 08:14:00,43.647999,-79.36717,43.731348,-79.320729,31.42,83.1,1.75,completed,
186,5750,628,2024-09-23 23:29:00,2024-09-23 23:39:00,2024-09-24 00:47:00,49.875773,-97.077764,49.872676,-97.207425,31.56,59.6,1.25,completed,
187,8436,1579,2024-03-27 14:52:00,2024-03-27 14:55:00,2024-03-27 15:51:00,49.922481,-97.136286,49.851036,-97.173137,27.16,41.52,1.0,completed,
188,4246,1778,2024-01-21 23:04:00,2024-01-21 23:10:00,2024-01-22 00:34:00,46.744793,-71.151486,46.779287,-71.234049,37.17,55.54,1.0,completed,
189,3528,1219,2024-10-20 05:23:00,,,45.541216,-73.592474,45.518074,-73.535,37.43,5.0,1.0,cancelled,rider_cancelled
190,9753,1100,2024-05-07 07:52:00,2024-05-07 07:58:00,2024-05-07 09:10:00,49.821048,-97.160835,49.932212,-97.183722,30.26,50.45,1.1,completed,
191,6819,1698,2024-01-16 19:34:00,2024-01-16 19:40:00,2024-01-16 20:30:00,49.311433,-123.097764,49.246764,-123.142923,20.22,39.76,1.25,completed,
192,6640,2477,2024-03-18 13:08:00,2024-03-18 13:19:00,2024-03-18 13:44:00,48.415135,-123.381117,48.392663,-123.396738,11.84,20.08,1.0,completed,
193,6318,456,2024-08-07 07:36:00,2024-08-07 07:43:00,2024-08-07 08:37:00,46.782668,-71.186558,46.855345,-71.214241,22.91,62.25,1.75,completed,
194,3180,310,2024-11-30 21:16:00,2024-11-30 21:23:00,2024-11-30 22:26:00,45.420498,-75.633528,45.476795,-75.679683,26.07,40.0,1.0,completed,
195,3880,1094,2024-11-23 16:38:00,2024-11-23 16:47:00,2024-11-23 17:07:00,44.720321,-63.556611,44.609728,-63.588435,10.25,22.31,1.25,completed,
196,3249,573,2024-02-05 22:26:00,2024-02-05 22:36:00,2024-02-05 23:47:00,44.662478,-63.599118,44.683104,-63.525423,32.96,49.64,1.0,completed,
197,3079,588,2024-05-30 08:49:00,2024-05-30 08:52:00,2024-05-30 10:13:00,45.414313,-75.762291,45.41655,-75.717849,37.38,97.71,1.75,completed,
198,5786,613,2024-01-18 19:26:00,2024-01-18 19:33:00,2024-01-18 20:51:00,48.410018,-123.413162,48.49821,-123.337646,33.58,88.4,1.75,completed,
199,7413,1784,2024-10-27 03:59:00,2024-10-27 04:02:00,2024-10-27 04:38:00,43.691797,-79.462818,43.665524,-79.380973,17.96,28.64,1.0,completed,
200,8851,58,2024-05-09 17:18:00,2024-05-09 17:30:00,2024-05-09 18:17:00,53.619575,-113.564313,53.555584,-113.458634,22.85,39.04,1.1,completed,
201,9110,1632,2024-05-03 14:16:00,2024-05-03 14:23:00,2024-05-03 15:44:00,53.560621,-113.55757,53.54432,-113.540973,35.19,79.15,1.5,completed,
202,6754,1574,2024-06-11 14:29:00,2024-06-11 14:34:00,2024-06-11 15:31:00,53.599809,-113.565919,53.520719,-113.450481,22.76,61.89,1.75,completed,
203,9494,2358,2024-04-06 23:35:00,2024-04-06 23:43:00,2024-04-07 00:55:00,45.484129,-75.652558,45.460103,-75.70027,33.82,88.98,1.75,completed,
204,8518,2041,2024-05-17 00:30:00,2024-05-17 00:42:00,2024-05-17 01:20:00,43.634449,-79.404879,43.633639,-79.384975,18.25,31.95,1.1,completed,
205,8332,267,2024-01-25 11:38:00,2024-01-25 11:47:00,2024-01-25 12:04:00,45.502508,-73.535774,45.50152,-73.550612,8.82,31.7,2.0,completed,
206,3557,1250,2024-07-06 08:50:00,2024-07-06 09:02:00,2024-07-06 09:22:00,53.593948,-113.504399,53.487265,-113.526526,8.73,27.51,1.75,completed,
207,3206,1004,2024-03-15 01:13:00,2024-03-15 01:20:00,2024-03-15 01:52:00,44.692424,-63.584821,44.580554,-63.536273,13.54,22.46,1.0,completed,
208,8841,892,2024-12-24 23:41:00,2024-12-24 23:50:00,2024-12-25 00:08:00,49.336711,-123.063887,49.353108,-123.072267,6.9,26.32,2.0,completed,
209,2613,1823,2024-08-03 06:18:00,2024-08-03 06:27:00,2024-08-03 07:29:00,45.348862,-75.666586,45.45503,-75.713011,25.79,49.51,1.25,completed,
210,5935,1144,2024-09-15 15:37:00,,,48.438492,-123.433501,48.429407,-123.409254,6.06,0.0,1.25,cancelled,driver_cancelled
211,8479,1053,2024-02-03 22:00:00,2024-02-03 22:11:00,2024-02-03 22:27:00,49.300605,-123.093411,49.267083,-123.185851,6.73,12.92,1.0,completed,
212,9346,613,2024-08-07 21:30:00,2024-08-07 21:41:00,2024-08-07 22:06:00,43.674685,-79.444648,43.670219,-79.388388,8.35,18.99,1.25,completed,
213,9595,1061,2024-05-15 12:17:00,2024-05-15 12:22:00,2024-05-15 13:23:00,49.90247,-97.173004,49.894355,-97.198004,24.16,74.65,2.0,completed,
214,9210,86,2024-11-18 06:39:00,2024-11-18 06:51:00,2024-11-18 08:19:00,45.545964,-73.498515,45.432082,-73.527103,36.49,54.59,1.0,completed,
215,6960,1147,2024-08-19 19:55:00,2024-08-19 20:07:00,2024-08-19 21:28:00,51.073994,-113.993828,51.005863,-114.100505,35.09,65.78,1.25,completed,
216,5060,1460,2024-02-06 10:00:00,2024-02-06 10:12:00,2024-02-06 10:43:00,44.608095,-63.593343,44.631949,-63.594573,13.77,45.56,2.0,completed,
217,8375,1620,2024-06-27 13:26:00,2024-06-27 13:29:00,2024-06-27 14:29:00,53.617662,-113.55079,53.576331,-113.426419,23.77,73.56,2.0,completed,
218,3746,1896,2024-06-03 00:00:00,2024-06-03 00:07:00,2024-06-03 01:17:00,53.559404,-113.528246,53.479653,-113.467767,28.67,48.0,1.1,completed,
219,8121,1615,2024-10-29 15:42:00,2024-10-29 15:52:00,2024-10-29 16:58:00,45.412488,-75.680056,45.448832,-75.775198,31.39,52.19,1.1,completed,
220,6129,1419,2024-01-29 18:02:00,,,45.562132,-73.50328,45.430016,-73.508351,16.53,5.0,1.5,cancelled,no_show
221,8089,1571,2024-08-25 17:00:00,2024-08-25 17:11:00,2024-08-25 17:56:00,49.846627,-97.139693,49.83997,-97.134711,18.39,29.25,1.0,completed,
222,7996,1607,2024-06-12 13:08:00,2024-06-12 13:19:00,2024-06-12 14:40:00,44.696095,-63.634067,44.631986,-63.635658,33.23,75.03,1.5,completed,
223,9032,2181,2024-02-18 18:48:00,2024-02-18 18:52:00,2024-02-18 19:25:00,43.659072,-79.454375,43.693657,-79.386683,14.62,47.94,2.0,completed,
224,8487,993,2024-11-14 03:40:00,2024-11-14 03:48:00,2024-11-14 04:31:00,45.385381,-75.740465,45.486796,-75.618716,18.13,43.32,1.5,completed,
225,6253,1835,2024-05-30 01:17:00,,,45.453978,-73.578787,45.460112,-73.57957,2.86,0.0,2.0,cancelled,driver_cancelled
226,9243,2364,2024-04-06 17:49:00,2024-04-06 17:56:00,2024-04-06 18:12:00,53.600502,-113.562326,53.543706,-113.468971,4.63,19.96,2.0,completed,
227,3488,2114,2024-03-29 08:40:00,,,43.677458,-79.354154,43.728891,-79.447676,24.22,0.0,2.0,cancelled,driver_cancelled
228,5793,1968,2024-01-12 21:06:00,2024-01-12 21:13:00,2024-01-12 22:31:00,53.585251,-113.504235,53.611703,-113.418544,33.32,55.16,1.1,completed,
229,4205,220,2024-05-20 00:56:00,,,44.621704,-63.557351,44.656607,-63.505008,19.68,0.0,1.5,cancelled,driver_cancelled
230,3781,78,2024-05-27 05:51:00,2024-05-27 06:02:00,2024-05-27 07:14:00,45.550106,-73.608338,45.435868,-73.621218,33.69,50.67,1.0,completed,
231,4138,1259,2024-07-19 19:35:00,2024-07-19 19:42:00,2024-07-19 21:03:00,43.715982,-79.388926,43.648994,-79.341543,35.97,59.24,1.1,completed,
232,7349,1659,2024-08-19 00:01:00,2024-08-19 00:12:00,2024-08-19 00:43:00,44.677375,-63.568275,44.660722,-63.599515,13.16,38.37,1.75,completed,
233,2694,1636,2024-01-05 23:52:00,,,48.38207,-123.406289,48.397911,-123.322446,3.1,5.0,1.0,cancelled,no_show
234,4697,2457,2024-07-18 13:25:00,2024-07-18 13:35:00,2024-07-18 14:05:00,44.680604,-63.646346,44.721425,-63.618493,10.49,20.0,1.1,completed,
235,8958,2164,2024-08-24 03:10:00,2024-08-24 03:19:00,2024-08-24 04:09:00,46.874482,-71.219439,46.797645,-71.234962,20.38,40.04,1.25,completed,
236,9219,1778,2024-06-20 08:36:00,2024-06-20 08:39:00,2024-06-20 09:12:00,43.630282,-79.422199,43.645266,-79.365828,13.86,45.81,2.0,completed,
237,3198,1578,2024-09-11 15:16:00,2024-09-11 15:24:00,2024-09-11 15:45:00,45.539518,-73.492001,45.522952,-73.582652,10.76,32.49,1.75,completed,
238,5723,1701,2024-06-23 06:07:00,2024-06-23 06:18:00,2024-06-23 07:29:00,43.624309,-79.325279,43.649755,-79.410219,29.17,88.68,2.0,completed,
239,3981,2243,2024-06-12 16:47:00,2024-06-12 16:57:00,2024-06-12 17:11:00,51.08232,-114.043188,51.046383,-114.094817,7.41,15.26,1.1,completed,
240,8604,1644,2024-01-03 00:05:00,2024-01-03 00:08:00,2024-01-03 00:23:00,45.471927,-75.680571,45.465988,-75.642006,7.92,16.05,1.1,completed,
241,5518,1361,2024-03-02 11:59:00,2024-03-02 12:09:00,2024-03-02 12:15:00,46.822457,-71.142195,46.873167,-71.20665,4.08,13.82,1.5,completed,
242,7483,54,2024-05-22 08:58:00,2024-05-22 09:01:00,2024-05-22 09:50:00,53.594051,-113.547074,53.557083,-113.426402,23.25,54.07,1.5,completed,
243,6822,838,2024-05-03 07:54:00,2024-05-03 07:58:00,2024-05-03 09:23:00,46.837664,-71.150767,46.855661,-71.132202,36.48,60.03,1.1,completed,
244,7455,1135,2024-04-22 01:59:00,2024-04-22 02:09:00,2024-04-22 02:39:00,44.720934,-63.565967,44.581336,-63.517244,12.55,23.18,1.1,completed,
245,3228,978,2024-12-22 09:55:00,2024-12-22 10:00:00,2024-12-22 10:42:00,45.479465,-73.561642,45.434421,-73.581309,19.63,38.73,1.25,completed,
246,5102,1850,2024-08-16 03:56:00,2024-08-16 04:03:00,2024-08-16 05:26:00,53.618304,-113.526229,53.470016,-113.513634,35.15,52.71,1.0,completed,
247,9543,1083,2024-04-17 03:31:00,,,48.436383,-123.339545,48.490561,-123.31565,19.34,5.0,1.25,cancelled,no_show
248,4101,2354,2024-05-14 15:07:00,2024-05-14 15:12:00,2024-05-14 16:13:00,45.527329,-73.52148,45.577544,-73.63337,25.39,68.33,1.75,completed,
249,6848,1857,2024-11-21 11:28:00,2024-11-21 11:35:00,2024-11-21 12:06:00,46.766207,-71.132595,46.78434,-71.285858,14.19,46.73,2.0,completed,
250,4057,2401,2024-11-17 09:19:00,2024-11-17 09:31:00,2024-11-17 10:16:00,44.722256,-63.618961,44.720564,-63.515102,18.38,29.23,1.0,completed,
251,4456,414,2024-05-28 16:11:00,2024-05-28 16:20:00,2024-05-28 16:47:00,45.407125,-75.744939,45.448843,-75.668246,10.5,22.75,1.25,completed,
252,7056,40,2024-10-29 10:57:00,2024-10-29 11:06:00,2024-10-29 11:30:00,45.430985,-75.745825,45.37471,-75.645155,8.4,15.26,1.0,completed,
253,4688,316,2024-10-08 03:13:00,2024-10-08 03:19:00,2024-10-08 04:44:00,45.429904,-73.646048,45.511837,-73.623653,35.9,53.76,1.0,completed,
254,9454,1021,2024-02-05 19:02:00,2024-02-05 19:08:00,2024-02-05 19:23:00,49.840835,-97.11578,49.926035,-97.116739,7.76,14.36,1.0,completed,
255,5944,1811,2024-09-14 07:15:00,2024-09-14 07:21:00,2024-09-14 07:51:00,51.113771,-114.120686,51.069438,-114.033051,13.23,44.04,2.0,completed,
256,3301,2261,2024-09-05 17:38:00,2024-09-05 17:50:00,2024-09-05 18:44:00,45.439901,-73.504335,45.532708,-73.507695,22.16,51.79,1.5,completed,
257,4188,147,2024-06-27 03:13:00,2024-06-27 03:25:00,2024-06-27 04:21:00,44.62783,-63.52451,44.641567,-63.630466,22.47,52.44,1.5,completed,
258,8650,2106,2024-09-08 22:47:00,2024-09-08 22:58:00,2024-09-09 00:18:00,48.425929,-123.300062,48.35265,-123.286049,33.67,50.64,1.0,completed,
259,8664,330,2024-03-02 04:09:00,2024-03-02 04:13:00,2024-03-02 05:05:00,45.347218,-75.673649,45.495798,-75.686364,21.69,37.25,1.1,completed,
260,2707,1476,2024-12-22 07:34:00,2024-12-22 07:41:00,2024-12-22 08:47:00,46.773817,-71.255788,46.855108,-71.142365,31.72,47.91,1.0,completed,
261,4501,737,2024-05-07 14:24:00,2024-05-07 14:34:00,2024-05-07 15:42:00,50.990376,-114.093552,51.012201,-114.145767,31.37,52.16,1.1,completed,
262,9342,394,2024-08-18 15:13:00,,,51.029877,-114.08891,50.981374,-114.041334,10.13,0.0,1.75,cancelled,driver_cancelled
263,7068,1053,2024-06-14 17:29:00,2024-06-14 17:36:00,2024-06-14 17:45:00,49.851227,-97.207065,49.934009,-97.147519,5.54,11.26,1.0,completed,
264,6642,2403,2024-08-27 18:01:00,2024-08-27 18:06:00,2024-08-27 19:19:00,45.349856,-75.733978,45.446833,-75.698593,34.68,57.26,1.1,completed,
265,6760,2287,2024-07-20 21:13:00,2024-07-20 21:24:00,2024-07-20 22:44:00,48.400212,-123.303411,48.39129,-123.425955,35.01,91.9,1.75,completed,
266,6725,276,2024-02-29 05:35:00,2024-02-29 05:45:00,2024-02-29 06:19:00,49.345718,-123.149814,49.311758,-123.080384,13.52,22.43,1.0,completed,
267,3700,2493,2024-04-30 00:07:00,2024-04-30 00:18:00,2024-04-30 00:42:00,46.795385,-71.190873,46.785172,-71.27982,10.45,18.13,1.0,completed,
268,7582,1529,2024-09-05 05:23:00,2024-09-05 05:35:00,2024-09-05 06:50:00,46.80571,-71.269667,46.767994,-71.139198,30.63,81.17,1.75,completed,
269,3202,534,2024-02-11 07:20:00,2024-02-11 07:27:00,2024-02-11 07:50:00,49.864146,-97.171303,49.835718,-97.176264,9.25,32.9,2.0,completed,
270,7382,241,2024-09-16 02:43:00,2024-09-16 02:49:00,2024-09-16 03:42:00,53.492164,-113.501211,53.493674,-113.524228,25.21,67.89,1.75,completed,
271,7096,383,2024-05-17 08:03:00,2024-05-17 08:09:00,2024-05-17 08:49:00,49.27154,-123.124516,49.226164,-123.14639,17.08,27.41,1.0,completed,
272,6187,659,2024-04-24 17:45:00,2024-04-24 17:52:00,2024-04-24 18:09:00,46.76381,-71.185495,46.754073,-71.282084,8.21,26.24,1.75,completed,
273,8815,2437,2024-11-02 06:10:00,2024-11-02 06:19:00,2024-11-02 06:47:00,46.885532,-71.223393,46.786295,-71.232175,10.24,22.29,1.25,completed,
274,6482,257,2024-03-04 05:22:00,2024-03-04 05:28:00,2024-03-04 06:18:00,46.817486,-71.27499,46.811318,-71.135928,23.57,63.87,1.75,completed,
275,9048,842,2024-09-11 10:51:00,2024-09-11 10:58:00,2024-09-11 12:12:00,45.466086,-75.659081,45.461036,-75.662234,30.34,57.47,1.25,completed,
276,4497,562,2024-05-25 22:10:00,2024-05-25 22:20:00,2024-05-25 23:40:00,44.688973,-63.50183,44.630036,-63.570335,37.86,56.5,1.0,completed,
277,2841,667,2024-02-19 03:59:00,2024-02-19 04:09:00,2024-02-19 05:24:00,51.032202,-114.071631,51.115945,-114.14467,33.66,50.62,1.0,completed,
278,7371,2254,2024-03-27 14:37:00,2024-03-27 14:42:00,2024-03-27 15:16:00,44.679497,-63.617494,44.617624,-63.518525,12.19,35.99,1.75,completed,
279,5156,1485,2024-10-18 16:33:00,2024-10-18 16:42:00,2024-10-18 17:32:00,49.831276,-97.214725,49.958123,-97.135107,20.38,40.04,1.25,completed,
280,5173,1029,2024-09-16 06:49:00,2024-09-16 06:53:00,2024-09-16 08:11:00,49.934714,-97.186409,49.846137,-97.193933,34.86,91.53,1.75,completed,
281,3286,215,2024-08-18 22:35:00,2024-08-18 22:40:00,2024-08-18 23:36:00,49.836525,-97.211225,49.875265,-97.211815,24.53,37.84,1.0,completed,
282,5099,847,2024-12-14 21:27:00,2024-12-14 21:37:00,2024-12-14 21:44:00,45.455373,-73.600459,45.554717,-73.638451,2.15,8.14,1.25,completed,
283,9821,1775,2024-01-20 02:30:00,2024-01-20 02:35:00,2024-01-20 02:42:00,46.868369,-71.159041,46.74048,-71.172878,3.21,11.99,1.5,completed,
284,5250,1109,2024-10-27 13:16:00,2024-10-27 13:26:00,2024-10-27 13:39:00,49.26069,-123.171599,49.258142,-123.064579,5.23,18.94,1.75,completed,
285,8429,2050,2024-02-13 05:52:00,2024-02-13 06:01:00,2024-02-13 06:53:00,45.544515,-73.545115,45.440275,-73.64559,24.37,37.62,1.0,completed,
286,5988,836,2024-10-15 03:30:00,2024-10-15 03:37:00,2024-10-15 04:23:00,44.639927,-63.563399,44.582626,-63.612333,20.51,32.21,1.0,completed,
287,5695,1133,2024-09-24 04:02:00,2024-09-24 04:13:00,2024-09-24 05:11:00,45.563935,-73.520563,45.563872,-73.541948,23.51,45.52,1.25,completed,
288,3746,1986,2024-06-10 21:26:00,2024-06-10 21:37:00,2024-06-10 21:56:00,53.473646,-113.450406,53.5241,-113.512559,8.37,16.74,1.1,completed,
289,3757,2135,2024-04-20 07:08:00,2024-04-20 07:17:00,2024-04-20 08:04:00,48.408635,-123.43644,48.368015,-123.394688,18.72,51.99,1.75,completed,
290,8901,1465,2024-03-14 22:11:00,2024-03-14 22:21:00,2024-03-14 23:18:00,48.396078,-123.297814,48.443505,-123.408769,23.82,73.7,2.0,completed,
291,8296,2048,2024-05-23 11:24:00,2024-05-23 11:29:00,2024-05-23 12:46:00,43.677476,-79.454964,43.718557,-79.441022,31.92,96.38,2.0,completed,
292,7715,1638,2024-07-20 17:45:00,2024-07-20 17:51:00,2024-07-20 18:21:00,46.845889,-71.277235,46.803214,-71.25219,13.69,45.33,2.0,completed,
293,7460,33,2024-01-05 15:12:00,2024-01-05 15:18:00,2024-01-05 15:27:00,51.07202,-114.082106,50.97168,-114.123617,5.46,11.14,1.0,completed,
294,3797,68,2024-09-07 07:15:00,2024-09-07 07:21:00,2024-09-07 07:45:00,43.634482,-79.325086,43.636211,-79.327009,9.9,26.04,1.5,completed,
295,3613,1064,2024-02-25 20:44:00,2024-02-25 20:50:00,2024-02-25 21:13:00,44.637937,-63.604733,44.59101,-63.620189,12.2,20.58,1.0,completed,
296,8629,393,2024-11-25 07:22:00,2024-11-25 07:32:00,2024-11-25 08:46:00,53.516903,-113.52425,53.572954,-113.473912,32.44,61.14,1.25,completed,
297,5362,574,2024-08-30 11:16:00,2024-08-30 11:26:00,2024-08-30 11:53:00,45.484597,-73.587995,45.429961,-73.615173,11.5,19.6,1.0,completed,
298,4515,7,2024-06-12 22:48:00,,,49.919359,-97.201422,49.866023,-97.148063,8.56,5.0,1.25,cancelled,rider_cancelled
299,7412,810,2024-02-15 05:25:00,2024-02-15 05:36:00,2024-02-15 06:07:00,45.574972,-73.548777,45.536555,-73.503996,15.17,27.21,1.1,completed,
300,4709,866,2024-01-28 09:11:00,2024-01-28 09:19:00,2024-01-28 10:29:00,45.560253,-73.631966,45.448838,-73.500481,31.61,52.53,1.1,completed,
301,9509,1285,2024-01-29 06:50:00,2024-01-29 07:00:00,2024-01-29 08:05:00,49.232877,-123.138323,49.250444,-123.166199,31.13,58.85,1.25,completed,
302,8251,1473,2024-06-03 03:44:00,2024-06-03 03:53:00,2024-06-03 04:13:00,49.23059,-123.095133,49.306401,-123.140893,7.75,15.79,1.1,completed,
303,7662,225,2024-06-14 14:53:00,2024-06-14 15:03:00,2024-06-14 15:34:00,46.843521,-71.134075,46.814344,-71.209626,11.88,40.26,2.0,completed,
304,3032,2146,2024-01-20 15:15:00,2024-01-20 15:23:00,2024-01-20 16:26:00,48.421334,-123.410695,48.43313,-123.431035,25.61,43.29,1.1,completed,
305,8512,335,2024-02-28 08:56:00,2024-02-28 09:07:00,2024-02-28 10:05:00,53.59426,-113.533171,53.521808,-113.496633,23.29,54.16,1.5,completed,
306,9240,583,2024-04-28 14:15:00,2024-04-28 14:22:00,2024-04-28 15:18:00,49.873468,-97.115831,49.835932,-97.067954,25.22,38.81,1.0,completed,
307,5280,1845,2024-03-23 22:04:00,2024-03-23 22:08:00,2024-03-23 22:55:00,43.625976,-79.343497,43.64875,-79.335707,21.98,51.41,1.5,completed,
308,7571,889,2024-08-31 21:07:00,2024-08-31 21:10:00,2024-08-31 22:32:00,45.407577,-75.775081,45.399011,-75.641956,37.25,55.65,1.0,completed,
309,5311,1794,2024-02-16 17:53:00,2024-02-16 17:56:00,2024-02-16 18:51:00,49.958554,-97.174383,49.921583,-97.189354,23.11,39.44,1.1,completed,
310,6048,1845,2024-06-25 17:55:00,2024-06-25 18:00:00,2024-06-25 18:24:00,46.753483,-71.160015,46.863058,-71.187459,9.22,32.82,2.0,completed,
311,2755,2133,2024-09-22 01:41:00,,,46.740335,-71.233153,46.747136,-71.223327,17.7,5.0,1.0,cancelled,no_show
312,6469,1807,2024-09-04 23:47:00,2024-09-04 23:58:00,2024-09-05 01:11:00,48.417694,-123.347878,48.458005,-123.363352,29.84,90.55,2.0,completed,
313,5921,458,2024-04-11 05:52:00,2024-04-11 05:56:00,2024-04-11 06:17:00,46.825713,-71.196936,46.736532,-71.146016,7.3,17.15,1.25,completed,
314,8150,209,2024-03-09 08:12:00,2024-03-09 08:18:00,2024-03-09 08:37:00,45.472281,-75.773618,45.441323,-75.706298,8.22,15.01,1.0,completed,
315,4278,2224,2024-01-25 05:13:00,,,46.754564,-71.145677,46.864149,-71.196967,9.15,5.0,1.5,cancelled,no_show
316,4821,1773,2024-09-02 20:36:00,2024-09-02 20:41:00,2024-09-02 21:00:00,45.437644,-75.747618,45.409797,-75.767393,7.86,29.01,2.0,completed,
317,3315,607,2024-11-16 01:56:00,2024-11-16 02:06:00,2024-11-16 02:23:00,51.082566,-114.026398,50.968722,-114.120827,6.22,12.21,1.0,completed,
318,7876,2386,2024-02-10 23:03:00,2024-02-10 23:10:00,2024-02-10 23:22:00,48.404658,-123.398994,48.485082,-123.349882,7.01,13.31,1.0,completed,
319,9702,1730,2024-09-15 11:32:00,2024-09-15 11:44:00,2024-09-15 12:50:00,49.28491,-123.064549,49.320915,-123.159337,27.56,52.6,1.25,completed,
